"","date","timestamp","datetime_local","time_tbd","description","datetime_utc","status","title","id","is_open","url","created_at","score","date_tbd","announce_date","short_title","popularity","type","visible_until_utc","datetime_tbd","general_admission","listing_count","lowest_price_good_deals","average_price","lowest_price","visible_listing_count","median_price","highest_price","created_at_accessMethod","method_accessMethod","employee_only_accessMethod","num_upcoming_events","postal_code","id_venue","display_location","country","extended_address","address","slug","url_venue","timezone","score_venue","state","name","has_upcoming_events","metro_code","city","name_v2","popularity_venue","lat","lon","created_at_AccessMethod","method_AccessMethod","employee_only_AccessMethod"
"12","2018-09-13","2018-09-13_08.14.02","2018-09-16T13:05:00",FALSE,"","2018-09-16T20:05:00","normal","Arizona Cardinals at Los Angeles Rams",4346924,FALSE,"https://seatgeek.com/cardinals-at-rams-tickets/9-16-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346924","2018-04-20T00:47:15",0.872,FALSE,"2018-04-20T00:00:00","Cardinals at Rams",0.919,"nfl","2018-09-17T00:05:00",FALSE,NA,1057,18,69.75024,19,1443,53,424,"2018-08-24T17:04:03Z","QRCODE",FALSE,12,"90037",51012,"Los Angeles, CA","US","Los Angeles, CA 90037","3911 S Figueroa St","los-angeles-memorial-coliseum-1","https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets","America/Los_Angeles",0.86898464,"CA","Los Angeles Memorial Coliseum",TRUE,0,"Los Angeles","Los Angeles Memorial Coliseum",0,34.0138,-118.288,"2018-08-23T17:59:28Z","QRCODE",FALSE
"13","2018-09-13","2018-09-13_08.14.02","2018-09-16T13:05:00",FALSE,"","2018-09-16T20:05:00","normal","Detroit Lions at San Francisco 49ers",4347119,FALSE,"https://seatgeek.com/lions-at-49ers-tickets/9-16-2018-santa-clara-california-levi-s-stadium/nfl/4347119","2018-04-20T00:47:54",0.943,FALSE,"2018-04-20T00:00:00","Lions at 49ers",0.968,"nfl","2018-09-17T00:05:00",FALSE,NA,404,83,197.92079,78,734,193,756,"2018-08-24T18:24:41Z","QRCODE",FALSE,13,"95054",58670,"Santa Clara, CA","US","Santa Clara, CA 95054","4900 Marie P DeBartolo Way","levi-s-stadium","https://seatgeek.com/venues/levi-s-stadium/tickets","America/Los_Angeles",0.95768774,"CA","Levi's Stadium",TRUE,0,"Santa Clara","Levi's Stadium",0,37.4023,-121.969,"2015-07-10T00:00:00Z","QRCODE_TM",FALSE
"14","2018-09-13","2018-09-13_08.14.02","2018-09-16T14:25:00",FALSE,"","2018-09-16T20:25:00","normal","Oakland Raiders at Denver Broncos",4347149,FALSE,"https://seatgeek.com/raiders-at-broncos-tickets/9-16-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347149","2018-04-20T01:04:06",0.905,FALSE,"2018-04-20T00:00:00","Raiders at Broncos",0.943,"nfl","2018-09-17T00:25:00",FALSE,NA,51,124,320.19608,147,683,262,954,"2018-08-24T18:24:52Z","QRCODE",FALSE,7,"80204",1131,"Denver, CO","US","Denver, CO 80204","1701 Bryant St.","sports-authority-field-at-mile-high","https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets","America/Denver",0.9028296,"CO","Sports Authority Field at Mile High",TRUE,751,"Denver","Sports Authority Field at Mile High",0,39.74,-105.02,"2015-08-07T18:39:02Z","QRCODE_TM",FALSE
"15","2018-09-13","2018-09-13_08.14.02","2018-09-16T16:25:00",FALSE,"","2018-09-16T20:25:00","normal","New England Patriots at Jacksonville Jaguars",4346951,FALSE,"https://seatgeek.com/patriots-at-jaguars-tickets/9-16-2018-jacksonville-florida-everbank-field/nfl/4346951","2018-04-20T00:47:19",0.89,FALSE,"2018-04-20T00:00:00","Patriots at Jaguars",0.936,"nfl","2018-09-17T00:25:00",FALSE,NA,240,116,237.00833,132,413,204,1081,"2018-08-24T18:23:21Z","QRCODE",FALSE,10,"32202",5178,"Jacksonville, FL","US","Jacksonville, FL 32202","1 Everbank Field Dr","everbank-field","https://seatgeek.com/venues/everbank-field/tickets","America/New_York",0.83759147,"FL","EverBank Field",TRUE,561,"Jacksonville","EverBank Field",0,30.3239,-81.6373,"2015-10-17T20:03:42Z","QRCODE_TM",FALSE
"16","2018-09-13","2018-09-13_08.14.02","2018-09-16T19:20:00",FALSE,"","2018-09-17T00:20:00","normal","New York Giants at Dallas Cowboys",4327925,TRUE,"https://seatgeek.com/new-york-giants-at-dallas-cowboys-tickets/9-16-2018-arlington-texas-at-t-stadium/nfl/4327925","2018-04-05T23:08:47",0.985,FALSE,"2018-04-05T00:00:00","New York Giants at Dallas Cowboys",0.988,"nfl","2018-09-17T04:20:00",FALSE,NA,2117,32,311.8224,32,1753,243,3000,"2018-04-17T22:02:33Z","QRCODE",FALSE,23,"76011",4965,"Arlington, TX","US","Arlington, TX 76011","1 AT&T Way","at-t-stadium","https://seatgeek.com/venues/at-t-stadium/tickets","America/Chicago",0.9751414,"TX","AT&T Stadium",TRUE,623,"Arlington","AT&T Stadium",0,32.7459,-97.0957,"2018-04-17T22:02:33Z","QRCODE",FALSE
"17","2018-09-13","2018-09-13_08.14.02","2018-09-17T19:15:00",FALSE,"","2018-09-18T00:15:00","normal","Seattle Seahawks at Chicago Bears",4347010,FALSE,"https://seatgeek.com/seahawks-at-bears-tickets/9-17-2018-chicago-illinois-soldier-field/nfl/4347010","2018-04-20T00:47:34",0.934,FALSE,"2018-04-20T00:00:00","Seahawks at Bears",0.955,"nfl","2018-09-18T04:15:00",FALSE,NA,49,147,333.26532,167,491,279,1204,"2018-08-24T18:25:05Z","QRCODE",FALSE,12,"60605",31,"Chicago, IL","US","Chicago, IL 60605","1410 S. Museum Campus Drive","soldier-field","https://seatgeek.com/venues/soldier-field/tickets","America/Chicago",0.940013,"IL","Soldier Field",TRUE,602,"Chicago","Soldier Field",0,41.8623,-87.6159,"2018-06-02T00:44:08Z","NONE",FALSE
"18","2018-09-13","2018-09-13_08.14.02","2018-09-20T20:20:00",FALSE,"","2018-09-21T00:20:00","normal","New York Jets at Cleveland Browns",4347000,FALSE,"https://seatgeek.com/jets-at-browns-tickets/9-20-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4347000","2018-04-20T00:47:31",0.868,FALSE,"2018-04-20T00:00:00","Jets at Browns",0.888,"nfl","2018-09-21T04:20:00",FALSE,NA,576,37,100.97743,42,915,81,596,"2018-08-24T18:25:16Z","QRCODE",FALSE,7,"44114",1123,"Cleveland, OH","US","Cleveland, OH 44114","100 Alfred Lerner Way","firstenergy-stadium-15","https://seatgeek.com/venues/firstenergy-stadium-15/tickets","America/New_York",0.86852187,"OH","FirstEnergy Stadium",TRUE,510,"Cleveland","FirstEnergy Stadium",0,41.5065,-81.7,"2015-11-11T20:55:31Z","NONE",FALSE
"19","2018-09-13","2018-09-13_08.14.02","2018-09-22T19:00:00",FALSE,"","2018-09-23T00:00:00","normal","South Alabama Jaguars at Memphis Tigers Football",4241762,FALSE,"https://seatgeek.com/south-alabama-jaguars-at-memphis-tigers-football-tickets/ncaa-football/2018-09-22-7-pm/4241762","2018-01-31T15:00:53",0.508,FALSE,"2018-01-31T00:00:00","South Alabama at Memphis",0.633,"ncaa_football","2018-09-23T04:00:00",FALSE,NA,273,23,59.802197,23,142,50,245,NA,NA,NA,7,"38104",2827,"Memphis, TN","US","Memphis, TN 38104","335 South Hollywood St.","liberty-bowl-stadium","https://seatgeek.com/venues/liberty-bowl-stadium/tickets","America/Chicago",0.6733288,"TN","Liberty Bowl Stadium",TRUE,640,"Memphis","Liberty Bowl Stadium",0,35.12,-89.98,NA,NA,NA
"20","2018-09-13","2018-09-13_08.14.02","2018-09-23T12:00:00",FALSE,"","2018-09-23T17:00:00","normal","Buffalo Bills at Minnesota Vikings",4347142,FALSE,"https://seatgeek.com/bills-at-vikings-tickets/9-23-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347142","2018-04-20T01:04:05",0.917,FALSE,"2018-04-20T00:00:00","Bills at Vikings",0.912,"nfl","2018-09-23T21:00:00",FALSE,NA,498,88,233.44177,88,784,210,923,"2018-08-23T16:03:24Z","QRCODE",FALSE,13,"55415",218451,"Minneapolis, MN","US","Minneapolis, MN 55415","401 Chicago Avenue","u-s-bank-stadium","https://seatgeek.com/venues/u-s-bank-stadium/tickets","America/Chicago",0.88524246,"MN","U.S. Bank Stadium",TRUE,0,"Minneapolis","U.S. Bank Stadium",0,44.97,-93.26,"2018-08-22T15:34:15Z","NONE",FALSE
"21","2018-09-13","2018-09-13_08.14.02","2018-09-23T13:00:00",FALSE,"","2018-09-23T17:00:00","normal","Indianapolis Colts at Philadelphia Eagles",4346963,FALSE,"https://seatgeek.com/colts-at-eagles-tickets/9-23-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4346963","2018-04-20T00:47:23",0.933,FALSE,"2018-04-20T00:00:00","Colts at Eagles",0.925,"nfl","2018-09-23T21:00:00",FALSE,NA,284,149,377.5986,206,710,351,1226,"2018-08-24T18:26:28Z","QRCODE",FALSE,16,"19148",330,"Philadelphia, PA","US","Philadelphia, PA 19148","1020 Pattison Ave","lincoln-financial-field","https://seatgeek.com/venues/lincoln-financial-field/tickets","America/New_York",0.90542686,"PA","Lincoln Financial Field",TRUE,504,"Philadelphia","Lincoln Financial Field",0,39.9046,-75.1675,"2015-07-10T00:00:00Z","QRCODE_TM",FALSE
"22","2018-09-13","2018-09-13_08.14.02","2018-09-23T13:00:00",FALSE,"","2018-09-23T17:00:00","normal","Oakland Raiders at Miami Dolphins",4347088,FALSE,"https://seatgeek.com/raiders-at-dolphins-tickets/9-23-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347088","2018-04-20T00:47:48",0.897,FALSE,"2018-04-20T00:00:00","Raiders at Dolphins",0.9,"nfl","2018-09-23T21:00:00",FALSE,NA,180,55,167.24445,61,934,158,446,"2018-08-24T20:34:12Z","QRCODE",FALSE,38,"33056",29,"Miami Gardens, FL","US","Miami Gardens, FL 33056","347 Don Shula Dr.","hard-rock-stadium","https://seatgeek.com/venues/hard-rock-stadium/tickets","America/New_York",0.8378203,"FL","Hard Rock Stadium",TRUE,528,"Miami Gardens","Hard Rock Stadium",0,25.96,-80.24,"2017-10-03T18:58:44Z","NONE",FALSE
"23","2018-09-13","2018-09-13_08.14.02","2018-09-23T13:00:00",FALSE,"","2018-09-23T17:00:00","normal","Green Bay Packers at Washington Redskins",4346943,FALSE,"https://seatgeek.com/packers-at-redskins-tickets/9-23-2018-landover-maryland-fedex-field/nfl/4346943","2018-04-20T00:47:18",0.981,FALSE,"2018-04-20T00:00:00","Packers at Redskins",0.965,"nfl","2018-09-23T21:00:00",FALSE,NA,540,155,323.31668,155,969,302,991,"2018-08-24T18:25:58Z","QRCODE",FALSE,8,"20785",35,"Landover, MD","US","Landover, MD 20785","1600 Fedex Way","fedex-field","https://seatgeek.com/venues/fedex-field/tickets","America/New_York",0.9333444,"MD","FedEx Field",TRUE,511,"Landover","FedEx Field",0,38.9071,-76.8658,"2015-09-12T14:13:58Z","QRCODE_TM",FALSE
"24","2018-09-13","2018-09-13_08.14.02","2018-09-23T12:00:00",FALSE,"","2018-09-23T17:00:00","normal","New York Giants at Houston Texans",4347021,FALSE,"https://seatgeek.com/giants-at-texans-tickets/9-23-2018-houston-texas-nrg-stadium/nfl/4347021","2018-04-20T00:47:36",0.926,FALSE,"2018-04-20T00:00:00","Giants at Texans",0.919,"nfl","2018-09-23T21:00:00",FALSE,NA,299,106,295.32776,106,666,267,1156,"2018-08-24T18:27:18Z","QRCODE",FALSE,46,"77054",41,"Houston, TX","US","Houston, TX 77054","1 Reliant Park","nrg-stadium","https://seatgeek.com/venues/nrg-stadium/tickets","America/Chicago",0.8624192,"TX","NRG Stadium",TRUE,618,"Houston","NRG Stadium",0,29.6847,-95.4107,"2015-11-04T18:42:27Z","QRCODE_TM",FALSE
"25","2018-09-13","2018-09-13_08.14.02","2018-09-23T12:00:00",FALSE,"","2018-09-23T17:00:00","normal","San Francisco 49ers at Kansas City Chiefs",4346985,FALSE,"https://seatgeek.com/49ers-at-chiefs-tickets/9-23-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346985","2018-04-20T00:47:28",0.92,FALSE,"2018-04-20T00:00:00","49ers at Chiefs",0.914,"nfl","2018-09-23T21:00:00",FALSE,NA,1023,84,216.11632,84,768,218,537,"2018-08-24T18:27:03Z","QRCODE",FALSE,9,"64129",1128,"Kansas City, MO","US","Kansas City, MO 64129","1 Arrowhead Drive","arrowhead-stadium","https://seatgeek.com/venues/arrowhead-stadium/tickets","America/Chicago",0.8827867,"MO","Arrowhead Stadium",TRUE,616,"Kansas City","Arrowhead Stadium",0,39.0489,-94.4839,"2015-08-20T16:20:51Z","QRCODE_TM",FALSE
"26","2018-09-13","2018-09-13_08.14.02","2018-09-23T13:00:00",FALSE,"","2018-09-23T17:00:00","normal","Denver Broncos at Baltimore Ravens",4347072,FALSE,"https://seatgeek.com/broncos-at-ravens-tickets/9-23-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347072","2018-04-20T00:47:45",0.892,FALSE,"2018-04-20T00:00:00","Broncos at Ravens",0.895,"nfl","2018-09-23T21:00:00",FALSE,NA,498,69,152.4719,69,815,119,707,"2018-08-24T18:29:20Z","QRCODE",FALSE,8,"21230",1121,"Baltimore, MD","US","Baltimore, MD 21230","1101 Russell St","m-t-bank-stadium","https://seatgeek.com/venues/m-t-bank-stadium/tickets","America/New_York",0.8927189,"MD","M&T Bank Stadium",TRUE,512,"Baltimore","M&T Bank Stadium",0,39.2774,-76.623,"2015-08-04T00:00:00Z","QRCODE_TM",FALSE
"27","2018-09-13","2018-09-13_08.14.02","2018-09-23T13:00:00",FALSE,"","2018-09-23T17:00:00","normal","New Orleans Saints at Atlanta Falcons",4347053,FALSE,"https://seatgeek.com/saints-at-falcons-tickets/9-23-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347053","2018-04-20T00:47:42",0.93,FALSE,"2018-04-20T00:00:00","Saints at Falcons",0.922,"nfl","2018-09-23T21:00:00",FALSE,NA,583,157,319.28644,157,823,295,1348,"2018-08-24T18:29:05Z","QRCODE",FALSE,19,"30313",419590,"Atlanta, GA","US","Atlanta, GA 30313","441 M.L.K. Jr Dr NW","mercedes-benz-stadium","https://seatgeek.com/venues/mercedes-benz-stadium/tickets","America/New_York",0.76958936,"GA","Mercedes-Benz Stadium",TRUE,0,"Atlanta","Mercedes-Benz Stadium",0,33.76,-84.4,"2018-08-23T20:14:46Z","QRCODE",FALSE
"28","2018-09-13","2018-09-13_08.14.02","2018-09-23T13:00:00",FALSE,"","2018-09-23T17:00:00","normal","Cincinnati Bengals at Carolina Panthers",4347045,FALSE,"https://seatgeek.com/bengals-at-panthers-tickets/9-23-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347045","2018-04-20T00:47:41",0.901,FALSE,"2018-04-20T00:00:00","Bengals at Panthers",0.904,"nfl","2018-09-23T21:00:00",FALSE,NA,389,79,171.32906,79,749,133,685,"2018-08-24T18:28:54Z","QRCODE",FALSE,9,"28202",1122,"Charlotte, NC","US","Charlotte, NC 28202","800 South Mint Street","bank-of-america-stadium","https://seatgeek.com/venues/bank-of-america-stadium/tickets","America/New_York",0.8968222,"NC","Bank of America Stadium",TRUE,517,"Charlotte","Bank of America Stadium",0,35.2243,-80.8524,"2015-09-25T18:23:51Z","QRCODE_TM",FALSE
"29","2018-09-13","2018-09-13_08.14.02","2018-09-23T13:00:00",FALSE,"","2018-09-23T17:00:00","normal","Tennessee Titans at Jacksonville Jaguars",4346950,FALSE,"https://seatgeek.com/titans-at-jaguars-tickets/9-23-2018-jacksonville-florida-everbank-field/nfl/4346950","2018-04-20T00:47:19",0.824,FALSE,"2018-04-20T00:00:00","Titans at Jaguars",0.849,"nfl","2018-09-23T21:00:00",FALSE,NA,578,29,100.66782,29,689,75,775,"2018-08-24T18:26:19Z","QRCODE",FALSE,10,"32202",5178,"Jacksonville, FL","US","Jacksonville, FL 32202","1 Everbank Field Dr","everbank-field","https://seatgeek.com/venues/everbank-field/tickets","America/New_York",0.83759147,"FL","EverBank Field",TRUE,561,"Jacksonville","EverBank Field",0,30.3239,-81.6373,"2015-10-17T20:03:42Z","QRCODE_TM",FALSE
"30","2018-09-13","2018-09-13_08.14.02","2018-09-23T13:05:00",FALSE,"","2018-09-23T20:05:00","normal","Los Angeles Chargers at Los Angeles Rams",4346923,FALSE,"https://seatgeek.com/chargers-at-rams-tickets/9-23-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346923","2018-04-20T00:47:14",0.896,FALSE,"2018-04-20T00:00:00","Chargers at Rams",0.896,"nfl","2018-09-24T00:05:00",FALSE,NA,969,52,136.96594,52,1426,111,497,"2018-09-05T22:17:11Z","QRCODE",FALSE,12,"90037",51012,"Los Angeles, CA","US","Los Angeles, CA 90037","3911 S Figueroa St","los-angeles-memorial-coliseum-1","https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets","America/Los_Angeles",0.86898464,"CA","Los Angeles Memorial Coliseum",TRUE,0,"Los Angeles","Los Angeles Memorial Coliseum",0,34.0138,-118.288,"2018-08-23T17:59:28Z","QRCODE",FALSE
"31","2018-09-13","2018-09-13_08.14.02","2018-09-23T13:25:00",FALSE,"","2018-09-23T20:25:00","normal","Dallas Cowboys at Seattle Seahawks",4347129,FALSE,"https://seatgeek.com/cowboys-at-seahawks-tickets/9-23-2018-seattle-washington-centurylink-field/nfl/4347129","2018-04-20T00:47:56",0.961,FALSE,"2018-04-20T00:00:00","Cowboys at Seahawks",0.945,"nfl","2018-09-24T00:25:00",FALSE,NA,144,312,702.38196,298,319,634,3079,"2018-03-02T22:54:54Z","QRCODE",FALSE,18,"98134",339,"Seattle, WA","US","Seattle, WA 98134","800 Occidental Ave S","centurylink-field","https://seatgeek.com/venues/centurylink-field/tickets","America/Los_Angeles",0.87232786,"WA","CenturyLink Field",TRUE,819,"Seattle","CenturyLink Field",0,47.6,-122.33,"2018-03-02T22:54:54Z","QRCODE",FALSE
"32","2018-09-13","2018-09-13_08.14.02","2018-09-23T13:25:00",FALSE,"","2018-09-23T20:25:00","normal","Chicago Bears at Arizona Cardinals",4347104,FALSE,"https://seatgeek.com/bears-at-cardinals-tickets/9-23-2018-glendale-arizona-state-farm-stadium/nfl/4347104","2018-04-20T00:47:52",0.961,FALSE,"2018-04-20T00:00:00","Bears at Cardinals",0.947,"nfl","2018-09-24T00:25:00",FALSE,NA,430,70,196.08838,74,841,166,653,"2018-08-24T20:34:25Z","QRCODE",FALSE,10,"85305",43,"Glendale, AZ","US","Glendale, AZ 85305","1 Cardinals Drive","state-farm-stadium","https://seatgeek.com/venues/state-farm-stadium/tickets","America/Phoenix",0.93402725,"AZ","State Farm Stadium",TRUE,753,"Glendale","State Farm Stadium",0,33.5294,-112.262,"2015-12-21T17:26:05Z","NONE",FALSE
"33","2018-09-13","2018-09-13_08.14.02","2018-09-23T20:20:00",FALSE,"","2018-09-24T00:20:00","normal","New England Patriots at Detroit Lions",4347028,FALSE,"https://seatgeek.com/patriots-at-lions-tickets/9-23-2018-detroit-michigan-ford-field/nfl/4347028","2018-04-20T00:47:37",0.979,FALSE,"2018-04-20T00:00:00","Patriots at Lions",0.958,"nfl","2018-09-24T04:20:00",FALSE,NA,390,148,347.82,140,NA,NA,12062,"2018-08-24T18:27:28Z","QRCODE",FALSE,9,"48226",346,"Detroit, MI","US","Detroit, MI 48226","2000 Brush St.","ford-field","https://seatgeek.com/venues/ford-field/tickets","America/Detroit",0.9029952,"MI","Ford Field",TRUE,505,"Detroit","Ford Field",0,42.34,-83.0459,"2015-11-04T17:31:52Z","NONE",FALSE
"34","2018-09-13","2018-09-13_08.14.02","2018-09-24T20:15:00",FALSE,"","2018-09-25T00:15:00","normal","Pittsburgh Steelers at Tampa Bay Buccaneers",4346932,FALSE,"https://seatgeek.com/steelers-at-buccaneers-tickets/9-24-2018-tampa-florida-raymond-james-stadium/nfl/4346932","2018-04-20T00:47:16",0.887,FALSE,"2018-04-20T00:00:00","Steelers at Buccaneers",0.885,"nfl","2018-09-25T04:15:00",FALSE,NA,24,148,382.79166,202,511,319,1037,"2018-08-24T20:35:07Z","QRCODE",FALSE,15,"33607",39,"Tampa, FL","US","Tampa, FL 33607","4201 North Dale Mabry Highway","raymond-james-stadium","https://seatgeek.com/venues/raymond-james-stadium/tickets","America/New_York",0.86513025,"FL","Raymond James Stadium",TRUE,539,"Tampa","Raymond James Stadium",0,27.9753,-82.5034,"2015-08-24T14:44:53Z","QRCODE_TM",FALSE
"35","2018-09-13","2018-09-13_08.14.02","2018-09-27T17:20:00",FALSE,"","2018-09-28T00:20:00","normal","Minnesota Vikings at Los Angeles Rams",4346922,FALSE,"https://seatgeek.com/vikings-at-rams-tickets/9-27-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346922","2018-04-20T00:47:14",0.916,FALSE,"2018-04-20T00:00:00","Vikings at Rams",0.898,"nfl","2018-09-28T04:20:00",FALSE,NA,596,63,219.36241,63,1191,176,971,"2018-09-05T22:17:16Z","QRCODE",FALSE,12,"90037",51012,"Los Angeles, CA","US","Los Angeles, CA 90037","3911 S Figueroa St","los-angeles-memorial-coliseum-1","https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets","America/Los_Angeles",0.86898464,"CA","Los Angeles Memorial Coliseum",TRUE,0,"Los Angeles","Los Angeles Memorial Coliseum",0,34.0138,-118.288,"2018-08-23T17:59:28Z","QRCODE",FALSE
"36","2018-09-13","2018-09-13_08.14.02","2018-09-28T19:00:00",FALSE,"","2018-09-28T23:00:00","normal","Arkansas Razorbacks at Kentucky Wildcats Women's Volleyball",4401810,FALSE,"https://seatgeek.com/arkansas-razorbacks-at-kentucky-wildcats-womens-volleyball-tickets/sport/2018-09-28-7-pm/4401810","2018-06-05T16:00:59",0.353,FALSE,"2018-06-05T00:00:00","Arkansas Razorbacks at Kentucky Wildcats Women's Volleyball",0.499,"sports","2018-09-29T03:00:00",FALSE,NA,6,NA,31,11,6,35,35,NA,NA,NA,26,"40506",5102,"Lexington, KY","US","Lexington, KY 40506","338 Lexington Avenue","memorial-coliseum-1","https://seatgeek.com/venues/memorial-coliseum-1/tickets","America/New_York",0.4125833,"KY","Memorial Coliseum",TRUE,541,"Lexington","Memorial Coliseum",0,38.04,-84.5,NA,NA,NA
"37","2018-09-13","2018-09-13_08.14.02","2018-09-29T03:30:00",TRUE,"*Child Policy::  Everyone, regardless of age, requires a ticket for entry.
*Donations::  Club seat purchases include a donation made to the respective school.
*Bag Policy::   All approved bags are subject to inspection upon entry and are subject to additional inspections within AT&amp;T Stadium. AT&amp;T Stadium has modified its security policy by limiting the size and style of bags allowed in the stadium.  Visit www.attstadium.com/bags for more information.","2018-09-29T08:30:00","normal","Southwest Classic: Arkansas vs Texas A&M",4163969,TRUE,"https://seatgeek.com/southwest-classic-arkansas-vs-texas-aandm-tickets/ncaa-football/2018-09-29-3-30-am/4163969","2017-12-05T15:00:24",0.918,FALSE,"2017-12-05T00:00:00","Southwest Classic: Arkansas vs Texas A&M",0.914,"ncaa_football","2018-09-30T05:00:00",FALSE,NA,908,102,277.3943,102,808,202,12028,"2018-04-17T22:02:33Z","QRCODE",FALSE,23,"76011",4965,"Arlington, TX","US","Arlington, TX 76011","1 AT&T Way","at-t-stadium","https://seatgeek.com/venues/at-t-stadium/tickets","America/Chicago",0.9751414,"TX","AT&T Stadium",TRUE,623,"Arlington","AT&T Stadium",0,32.7459,-97.0957,"2018-04-17T22:02:33Z","QRCODE",FALSE
"38","2018-09-13","2018-09-13_08.14.02","2018-09-29T15:30:00",FALSE,"","2018-09-29T19:30:00","normal","South Alabama Jaguars at Appalachian State Mountaineers Football",4281951,FALSE,"https://seatgeek.com/south-alabama-jaguars-at-appalachian-state-mountaineers-football-tickets/ncaa-football/2018-09-29-3-30-pm/4281951","2018-02-28T15:00:11",0.468,FALSE,"2018-02-28T00:00:00","South Alabama at Appalachian State",0.575,"ncaa_football","2018-09-29T23:30:00",FALSE,NA,156,57,95.03,54,NA,NA,233,NA,NA,NA,6,"28607",3723,"Boone, NC","US","Boone, NC 28607","1 Kidd Brewer Stadium","kidd-brewer-stadium","https://seatgeek.com/venues/kidd-brewer-stadium/tickets","America/New_York",0.57884717,"NC","Kidd Brewer Stadium",TRUE,517,"Boone","Kidd Brewer Stadium",0,36.2116,-81.6856,NA,NA,NA
"39","2018-09-13","2018-09-13_08.14.02","2018-09-30T12:00:00",FALSE,"","2018-09-30T16:00:00","normal","Philadelphia Eagles at Tennessee Titans",4346992,FALSE,"https://seatgeek.com/eagles-at-titans-tickets/9-30-2018-nashville-tennessee-nissan-stadium/nfl/4346992","2018-04-20T00:47:30",0.906,FALSE,"2018-04-20T00:00:00","Eagles at Titans",0.885,"nfl","2018-09-30T20:00:00",FALSE,NA,322,202,436.06833,202,498,406,1103,"2018-08-24T20:47:49Z","QRCODE",FALSE,15,"37213",1126,"Nashville, TN","US","Nashville, TN 37213","1 Titans Way","nissan-stadium","https://seatgeek.com/venues/nissan-stadium/tickets","America/New_York",0.8546275,"TN","Nissan Stadium",TRUE,659,"Nashville","Nissan Stadium",0,36.1665,-86.7713,"2015-10-19T15:09:39Z","NONE",FALSE
"40","2018-09-13","2018-09-13_08.14.02","2018-09-30T12:00:00",FALSE,"","2018-09-30T17:00:00","normal","Buffalo Bills at Green Bay Packers",4346911,FALSE,"https://seatgeek.com/bills-at-packers-tickets/9-30-2018-green-bay-wisconsin-lambeau-field/nfl/4346911","2018-04-20T00:47:13",0.928,FALSE,"2018-04-20T00:00:00","Bills at Packers",0.904,"nfl","2018-09-30T21:00:00",FALSE,NA,136,173,391.85294,191,428,362,1077,"2018-08-24T20:38:24Z","QRCODE",FALSE,7,"54304",1125,"Green Bay, WI","US","Green Bay, WI 54304","1265 Lombardi Avenue","lambeau-field","https://seatgeek.com/venues/lambeau-field/tickets","America/Chicago",0.92909414,"WI","Lambeau Field",TRUE,658,"Green Bay","Lambeau Field",0,44.5013,-88.0622,"2015-09-02T22:43:34Z","QRCODE_TM",FALSE
"41","2018-09-13","2018-09-13_08.14.02","2018-09-30T12:00:00",FALSE,"","2018-09-30T17:00:00","normal","Tampa Bay Buccaneers at Chicago Bears",4347009,FALSE,"https://seatgeek.com/buccaneers-at-bears-tickets/9-30-2018-chicago-illinois-soldier-field/nfl/4347009","2018-04-20T00:47:33",0.911,FALSE,"2018-04-20T00:00:00","Buccaneers at Bears",0.889,"nfl","2018-09-30T21:00:00",FALSE,NA,76,159,326.4342,161,535,287,714,"2018-08-24T20:48:11Z","QRCODE",FALSE,12,"60605",31,"Chicago, IL","US","Chicago, IL 60605","1410 S. Museum Campus Drive","soldier-field","https://seatgeek.com/venues/soldier-field/tickets","America/Chicago",0.940013,"IL","Soldier Field",TRUE,602,"Chicago","Soldier Field",0,41.8623,-87.6159,"2018-06-02T00:44:08Z","NONE",FALSE
"42","2018-09-13","2018-09-13_08.14.02","2018-09-30T13:00:00",FALSE,"","2018-09-30T17:00:00","normal","Miami Dolphins at New England Patriots",4347092,FALSE,"https://seatgeek.com/dolphins-at-patriots-tickets/9-30-2018-foxborough-massachusetts-gillette-stadium/nfl/4347092","2018-04-20T00:47:49",0.95,FALSE,"2018-04-20T00:00:00","Dolphins at Patriots",0.918,"nfl","2018-09-30T21:00:00",FALSE,NA,102,262,549.0686,296,481,453,2017,"2018-08-24T20:51:36Z","QRCODE",FALSE,17,"02035",33,"Foxborough, MA","US","Foxborough, MA 02035","1 Patriot Place","gillette-stadium","https://seatgeek.com/venues/gillette-stadium/tickets","America/New_York",0.8983344,"MA","Gillette Stadium",TRUE,506,"Foxborough","Gillette Stadium",0,42.0906,-71.2674,"2018-08-22T15:36:58Z","NONE",FALSE
