"","date","timestamp","url","time_tbd","date_tbd","status","announce_date","score","datetime_utc","type","visible_until_utc","title","popularity","short_title","id","datetime_tbd","description","is_open","created_at","datetime_local","general_admission","visible_listing_count","median_price","lowest_price","listing_count","lowest_price_good_deals","highest_price","average_price","created_at_accessMethod","method_accessMethod","employee_only_accessMethod","url_venue","country","display_location","name","state","slug","postal_code","name_v2","timezone","score_venue","popularity_venue","extended_address","id_venue","has_upcoming_events","city","address","num_upcoming_events","lon","lat","created_at_AccessMethod","method_AccessMethod","employee_only_AccessMethod"
"223","2018-09-12","2018-09-12_16.02.22","https://seatgeek.com/texans-at-eagles-tickets/12-23-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4347013",FALSE,FALSE,"normal","2018-04-20T00:00:00",0.914,"2018-12-23T18:00:00","nfl","2018-12-23T22:00:00","Houston Texans at Philadelphia Eagles",0.819,"Texans at Eagles",4347013,FALSE,"",FALSE,"2018-04-20T00:47:35","2018-12-23T13:00:00",NA,NA,NA,142,588,142,1339,340.8,"2018-08-24T21:53:43Z","QRCODE",FALSE,"https://seatgeek.com/venues/lincoln-financial-field/tickets","US","Philadelphia, PA","Lincoln Financial Field","PA","lincoln-financial-field","19148","Lincoln Financial Field","America/New_York",0.90542686,0,"Philadelphia, PA 19148",330,TRUE,"Philadelphia","1020 Pattison Ave",16,-75.1675,39.9046,"2015-07-10T00:00:00Z","QRCODE_TM",FALSE
"224","2018-09-12","2018-09-12_16.02.22","https://seatgeek.com/jaguars-at-dolphins-tickets/12-23-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347085",FALSE,FALSE,"normal","2018-04-20T00:00:00",0.866,"2018-12-23T18:00:00","nfl","2018-12-23T22:00:00","Jacksonville Jaguars at Miami Dolphins",0.771,"Jaguars at Dolphins",4347085,FALSE,"",FALSE,"2018-04-20T00:47:48","2018-12-23T13:00:00",NA,NA,NA,51,272,51,899,183.03,"2018-08-24T21:53:43Z","QRCODE",FALSE,"https://seatgeek.com/venues/hard-rock-stadium/tickets","US","Miami Gardens, FL","Hard Rock Stadium","FL","hard-rock-stadium","33056","Hard Rock Stadium","America/New_York",0.8378203,0,"Miami Gardens, FL 33056",29,TRUE,"Miami Gardens","347 Don Shula Dr.",38,-80.24,25.96,"2017-10-03T18:58:44Z","NONE",FALSE
"225","2018-09-12","2018-09-12_16.02.22","https://seatgeek.com/packers-at-jets-tickets/12-23-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346959",FALSE,FALSE,"normal","2018-04-20T00:00:00",0.995,"2018-12-23T18:00:00","nfl","2018-12-23T22:00:00","Green Bay Packers at New York Jets",0.887,"Packers at Jets",4346959,FALSE,"",FALSE,"2018-04-20T00:47:22","2018-12-23T13:00:00",NA,NA,NA,92,855,92,6043,307.34,"2018-08-24T21:53:43Z","QRCODE",FALSE,"https://seatgeek.com/venues/metlife-stadium/tickets","US","East Rutherford, NJ","MetLife Stadium","NJ","metlife-stadium","07073","MetLife Stadium","America/New_York",0.94873494,0,"East Rutherford, NJ 07073",1587,TRUE,"East Rutherford","1 MetLife Stadium Drive",18,-74.0737,40.8142,"2015-09-12T14:14:07Z","QRCODE_TM",FALSE
"226","2018-09-12","2018-09-12_16.02.22","https://seatgeek.com/vikings-at-lions-tickets/12-23-2018-detroit-michigan-ford-field/nfl/4347022",FALSE,FALSE,"normal","2018-04-20T00:00:00",0.961,"2018-12-23T18:00:00","nfl","2018-12-23T22:00:00","Minnesota Vikings at Detroit Lions",0.875,"Vikings at Lions",4347022,FALSE,"",FALSE,"2018-04-20T00:47:36","2018-12-23T13:00:00",NA,NA,NA,79,661,79,1019,198.43,"2018-08-24T21:53:43Z","QRCODE",FALSE,"https://seatgeek.com/venues/ford-field/tickets","US","Detroit, MI","Ford Field","MI","ford-field","48226","Ford Field","America/Detroit",0.9029952,0,"Detroit, MI 48226",346,TRUE,"Detroit","2000 Brush St.",9,-83.0459,42.34,"2015-11-04T17:31:52Z","NONE",FALSE
"227","2018-09-12","2018-09-12_16.02.22","https://seatgeek.com/falcons-at-panthers-tickets/12-23-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347046",FALSE,FALSE,"normal","2018-04-20T00:00:00",0.906,"2018-12-23T18:00:00","nfl","2018-12-23T22:00:00","Atlanta Falcons at Carolina Panthers",0.816,"Falcons at Panthers",4347046,FALSE,"",FALSE,"2018-04-20T00:47:41","2018-12-23T13:00:00",NA,NA,NA,82,612,82,1132,230.52,"2018-08-24T21:53:43Z","QRCODE",FALSE,"https://seatgeek.com/venues/bank-of-america-stadium/tickets","US","Charlotte, NC","Bank of America Stadium","NC","bank-of-america-stadium","28202","Bank of America Stadium","America/New_York",0.8968222,0,"Charlotte, NC 28202",1122,TRUE,"Charlotte","800 South Mint Street",9,-80.8524,35.2243,"2015-09-25T18:23:51Z","QRCODE_TM",FALSE
"228","2018-09-12","2018-09-12_16.02.22","https://seatgeek.com/giants-at-colts-tickets/12-23-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346954",FALSE,FALSE,"normal","2018-04-20T00:00:00",0.908,"2018-12-23T18:00:00","nfl","2018-12-23T22:00:00","New York Giants at Indianapolis Colts",0.829,"Giants at Colts",4346954,FALSE,"",FALSE,"2018-04-20T00:47:20","2018-12-23T13:00:00",NA,696,103,37,822,45,1200,125.12287,"2018-08-24T21:53:42Z","QRCODE",FALSE,"https://seatgeek.com/venues/lucas-oil-stadium/tickets","US","Indianapolis, IN","Lucas Oil Stadium","IN","lucas-oil-stadium","46225","Lucas Oil Stadium","America/Indiana/Indianapolis",0.9071682,0,"Indianapolis, IN 46225",1130,TRUE,"Indianapolis","500 South Capitol Avenue",13,-86.1639,39.7601,"2015-08-22T16:51:43Z","QRCODE_TM",FALSE
"229","2018-09-12","2018-09-12_16.02.22","https://seatgeek.com/bills-at-patriots-tickets/12-23-2018-foxborough-massachusetts-gillette-stadium/nfl/4347093",FALSE,FALSE,"normal","2018-04-20T00:00:00",0.942,"2018-12-23T18:00:00","nfl","2018-12-23T22:00:00","Buffalo Bills at New England Patriots",0.863,"Bills at Patriots",4347093,FALSE,"",FALSE,"2018-04-20T00:47:50","2018-12-23T13:00:00",NA,NA,NA,168,331,168,1117,354.44,"2018-08-24T21:53:43Z","QRCODE",FALSE,"https://seatgeek.com/venues/gillette-stadium/tickets","US","Foxborough, MA","Gillette Stadium","MA","gillette-stadium","02035","Gillette Stadium","America/New_York",0.8983344,0,"Foxborough, MA 02035",33,TRUE,"Foxborough","1 Patriot Place",17,-71.2674,42.0906,"2018-08-22T15:36:58Z","NONE",FALSE
"230","2018-09-12","2018-09-12_16.02.22","https://seatgeek.com/buccaneers-at-cowboys-tickets/12-23-2018-arlington-texas-at-t-stadium/nfl/4327918",FALSE,FALSE,"normal","2018-04-05T00:00:00",0.961,"2018-12-23T18:00:00","nfl","2018-12-23T22:00:00","Tampa Bay Buccaneers at Dallas Cowboys",0.857,"Buccaneers at Cowboys",4327918,FALSE,"",TRUE,"2018-04-05T23:08:46","2018-12-23T12:00:00",NA,NA,NA,28,4148,28,4308,287.97,"2018-04-17T22:02:33Z","QRCODE",FALSE,"https://seatgeek.com/venues/at-t-stadium/tickets","US","Arlington, TX","AT&T Stadium","TX","at-t-stadium","76011","AT&T Stadium","America/Chicago",0.9751414,0,"Arlington, TX 76011",4965,TRUE,"Arlington","1 AT&T Way",23,-97.0957,32.7459,"2018-04-17T22:02:33Z","QRCODE",FALSE
"231","2018-09-12","2018-09-12_16.02.22","https://seatgeek.com/rams-at-cardinals-tickets/12-23-2018-glendale-arizona-state-farm-stadium/nfl/4347097",FALSE,FALSE,"normal","2018-04-20T00:00:00",0.916,"2018-12-23T21:05:00","nfl","2018-12-24T01:05:00","Los Angeles Rams at Arizona Cardinals",0.834,"Rams at Cardinals",4347097,FALSE,"",FALSE,"2018-04-20T00:47:50","2018-12-23T14:05:00",NA,1286,98,35,1049,35,6033,128.58437,"2018-08-24T21:53:43Z","QRCODE",FALSE,"https://seatgeek.com/venues/state-farm-stadium/tickets","US","Glendale, AZ","State Farm Stadium","AZ","state-farm-stadium","85305","State Farm Stadium","America/Phoenix",0.93402725,0,"Glendale, AZ 85305",43,TRUE,"Glendale","1 Cardinals Drive",10,-112.262,33.5294,"2015-12-21T17:26:05Z","NONE",FALSE
"232","2018-09-12","2018-09-12_16.02.22","https://seatgeek.com/bears-at-49ers-tickets/12-23-2018-santa-clara-california-levi-s-stadium/nfl/4347116",FALSE,FALSE,"normal","2018-04-20T00:00:00",0.962,"2018-12-23T21:05:00","nfl","2018-12-24T01:05:00","Chicago Bears at San Francisco 49ers",0.866,"Bears at 49ers",4347116,FALSE,"",FALSE,"2018-04-20T00:47:54","2018-12-23T13:05:00",NA,1271,219,92,1189,90,2989,237.42978,"2018-08-24T21:53:43Z","QRCODE",FALSE,"https://seatgeek.com/venues/levi-s-stadium/tickets","US","Santa Clara, CA","Levi's Stadium","CA","levi-s-stadium","95054","Levi's Stadium","America/Los_Angeles",0.95768774,0,"Santa Clara, CA 95054",58670,TRUE,"Santa Clara","4900 Marie P DeBartolo Way",13,-121.969,37.4023,"2015-07-10T00:00:00Z","QRCODE_TM",FALSE
"233","2018-09-12","2018-09-12_16.02.22","https://seatgeek.com/ravens-at-chargers-tickets/12-23-2018-carson-california-stubhub-center/nfl/4347106",FALSE,FALSE,"normal","2018-04-20T00:00:00",0.935,"2018-12-23T21:05:00","nfl","2018-12-24T01:05:00","Baltimore Ravens at Los Angeles Chargers",0.833,"Ravens at Chargers",4347106,FALSE,"",FALSE,"2018-04-20T00:47:52","2018-12-23T13:05:00",NA,NA,NA,131,439,131,648,229.93,"2018-08-24T21:53:43Z","QRCODE",FALSE,"https://seatgeek.com/venues/stubhub-center/tickets","US","Carson, CA","StubHub Center","CA","stubhub-center","90746","StubHub Center","America/Los_Angeles",0.7228164,0,"Carson, CA 90746",52,TRUE,"Carson","18400 Avalon Blvd",13,-118.261,33.8643,NA,NA,NA
"234","2018-09-12","2018-09-12_16.02.22","https://seatgeek.com/steelers-at-saints-tickets/12-23-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346967",FALSE,FALSE,"normal","2018-04-20T00:00:00",0.942,"2018-12-23T21:25:00","nfl","2018-12-24T01:25:00","Pittsburgh Steelers at New Orleans Saints",0.837,"Steelers at Saints",4346967,FALSE,"",TRUE,"2018-04-20T00:47:24","2018-12-23T15:25:00",NA,NA,NA,137,1545,137,2400,365.37,"2018-05-29T20:39:33Z","QRCODE",FALSE,"https://seatgeek.com/venues/mercedes-benz-superdome/tickets","US","New Orleans, LA","Mercedes-Benz Superdome","LA","mercedes-benz-superdome","70112","Mercedes-Benz Superdome","America/Chicago",0.8966978,0,"New Orleans, LA 70112",128,TRUE,"New Orleans","1500 Sugar Bowl Drive",19,-90.0786,29.9515,"2018-08-27T20:46:59Z","QRCODE_TM",FALSE
"235","2018-09-12","2018-09-12_16.02.22","https://seatgeek.com/chiefs-at-seahawks-tickets/12-23-2018-seattle-washington-centurylink-field/nfl/4347121",FALSE,FALSE,"normal","2018-04-20T00:00:00",0.924,"2018-12-24T01:20:00","nfl","2018-12-24T05:20:00","Kansas City Chiefs at Seattle Seahawks",0.834,"Chiefs at Seahawks",4347121,FALSE,"",FALSE,"2018-04-20T00:47:55","2018-12-23T17:20:00",NA,NA,NA,113,435,113,1167,337.96,"2018-08-24T21:53:43Z","QRCODE",FALSE,"https://seatgeek.com/venues/centurylink-field/tickets","US","Seattle, WA","CenturyLink Field","WA","centurylink-field","98134","CenturyLink Field","America/Los_Angeles",0.87232786,0,"Seattle, WA 98134",339,TRUE,"Seattle","800 Occidental Ave S",18,-122.33,47.6,"2018-03-02T22:54:54Z","QRCODE",FALSE
"236","2018-09-12","2018-09-12_16.02.22","https://seatgeek.com/broncos-at-raiders-tickets/12-24-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347150",FALSE,FALSE,"normal","2018-04-20T00:00:00",0.908,"2018-12-25T01:15:00","nfl","2018-12-25T05:15:00","Denver Broncos at Oakland Raiders",0.812,"Broncos at Raiders",4347150,FALSE,"",FALSE,"2018-04-20T01:04:24","2018-12-24T17:15:00",NA,NA,NA,87,687,87,1307,215.01,"2018-08-24T21:53:43Z","QRCODE",FALSE,"https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","US","Oakland, CA","Oakland-Alameda County Coliseum","CA","oakland-alameda-county-coliseum","94621","Oakland-Alameda County Coliseum","America/Los_Angeles",0.7817843,0,"Oakland, CA 94621",14,TRUE,"Oakland","7000 Coliseum Way",26,-122.201,37.7469,"2015-06-24T00:00:00Z","PDF417",FALSE
"237","2018-09-12","2018-09-12_16.02.22","https://seatgeek.com/colts-at-titans-tickets/12-30-2018-nashville-tennessee-nissan-stadium/nfl/4346984",FALSE,FALSE,"normal","2018-04-20T00:00:00",0.836,"2018-12-30T17:00:00","nfl","2018-12-30T21:00:00","Indianapolis Colts at Tennessee Titans",0.752,"Colts at Titans",4346984,FALSE,"",FALSE,"2018-04-20T00:47:28","2018-12-30T12:00:00",NA,934,148,34,657,34,1174,210.48402,"2018-08-24T21:53:43Z","QRCODE",FALSE,"https://seatgeek.com/venues/nissan-stadium/tickets","US","Nashville, TN","Nissan Stadium","TN","nissan-stadium","37213","Nissan Stadium","America/New_York",0.8546275,0,"Nashville, TN 37213",1126,TRUE,"Nashville","1 Titans Way",15,-86.7713,36.1665,"2015-10-19T15:09:39Z","NONE",FALSE
"238","2018-09-12","2018-09-12_16.02.22","https://seatgeek.com/browns-at-ravens-tickets/12-30-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347065",FALSE,FALSE,"normal","2018-04-20T00:00:00",0.827,"2018-12-30T18:00:00","nfl","2018-12-30T22:00:00","Cleveland Browns at Baltimore Ravens",0.75,"Browns at Ravens",4347065,FALSE,"",FALSE,"2018-04-20T00:47:44","2018-12-30T13:00:00",NA,1210,105,32,633,32,24314,172.09636,"2018-08-24T21:53:43Z","QRCODE",FALSE,"https://seatgeek.com/venues/m-t-bank-stadium/tickets","US","Baltimore, MD","M&T Bank Stadium","MD","m-t-bank-stadium","21230","M&T Bank Stadium","America/New_York",0.8927189,0,"Baltimore, MD 21230",1121,TRUE,"Baltimore","1101 Russell St",8,-76.623,39.2774,"2015-08-04T00:00:00Z","QRCODE_TM",FALSE
"239","2018-09-12","2018-09-12_16.02.22","https://seatgeek.com/jets-at-patriots-tickets/12-30-2018-foxborough-massachusetts-gillette-stadium/nfl/4347090",FALSE,FALSE,"normal","2018-04-20T00:00:00",0.945,"2018-12-30T18:00:00","nfl","2018-12-30T22:00:00","New York Jets at New England Patriots",0.862,"Jets at Patriots",4347090,FALSE,"",FALSE,"2018-04-20T00:47:49","2018-12-30T13:00:00",NA,NA,NA,175,383,175,1795,372.41,"2018-08-24T21:53:43Z","QRCODE",FALSE,"https://seatgeek.com/venues/gillette-stadium/tickets","US","Foxborough, MA","Gillette Stadium","MA","gillette-stadium","02035","Gillette Stadium","America/New_York",0.8983344,0,"Foxborough, MA 02035",33,TRUE,"Foxborough","1 Patriot Place",17,-71.2674,42.0906,"2018-08-22T15:36:58Z","NONE",FALSE
"240","2018-09-12","2018-09-12_16.02.22","https://seatgeek.com/eagles-at-redskins-tickets/12-30-2018-landover-maryland-fedex-field/nfl/4346934",FALSE,FALSE,"normal","2018-04-20T00:00:00",0.972,"2018-12-30T18:00:00","nfl","2018-12-30T22:00:00","Philadelphia Eagles at Washington Redskins",0.861,"Eagles at Redskins",4346934,FALSE,"",FALSE,"2018-04-20T00:47:17","2018-12-30T13:00:00",NA,NA,NA,107,693,107,1306,251.96,"2018-08-24T21:53:43Z","QRCODE",FALSE,"https://seatgeek.com/venues/fedex-field/tickets","US","Landover, MD","FedEx Field","MD","fedex-field","20785","FedEx Field","America/New_York",0.9333444,0,"Landover, MD 20785",35,TRUE,"Landover","1600 Fedex Way",8,-76.8658,38.9071,"2015-09-12T14:13:58Z","QRCODE_TM",FALSE
"241","2018-09-12","2018-09-12_16.02.22","https://seatgeek.com/bengals-at-steelers-tickets/12-30-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347076",FALSE,FALSE,"normal","2018-04-20T00:00:00",0.889,"2018-12-30T18:00:00","nfl","2018-12-30T22:00:00","Cincinnati Bengals at Pittsburgh Steelers",0.794,"Bengals at Steelers",4347076,FALSE,"",FALSE,"2018-04-20T00:47:46","2018-12-30T13:00:00",NA,NA,NA,79,904,79,123725,344.29,"2018-08-24T21:53:43Z","QRCODE",FALSE,"https://seatgeek.com/venues/heinz-field/tickets","US","Pittsburgh, PA","Heinz Field","PA","heinz-field","15212","Heinz Field","America/New_York",0.9033526,0,"Pittsburgh, PA 15212",1119,TRUE,"Pittsburgh","100 Art Rooney Avenue",12,-80.0158,40.4468,"2015-12-08T15:36:23Z","QRCODE_TM",FALSE
"242","2018-09-12","2018-09-12_16.02.22","https://seatgeek.com/cowboys-at-giants-tickets/12-30-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347030",FALSE,FALSE,"normal","2018-04-20T00:00:00",1.002,"2018-12-30T18:00:00","nfl","2018-12-30T22:00:00","Dallas Cowboys at New York Giants",0.882,"Cowboys at Giants",4347030,FALSE,"",FALSE,"2018-04-20T00:47:37","2018-12-30T13:00:00",NA,NA,NA,156,775,156,2690,386.91,"2018-08-24T21:53:43Z","QRCODE",FALSE,"https://seatgeek.com/venues/metlife-stadium/tickets","US","East Rutherford, NJ","MetLife Stadium","NJ","metlife-stadium","07073","MetLife Stadium","America/New_York",0.94873494,0,"East Rutherford, NJ 07073",1587,TRUE,"East Rutherford","1 MetLife Stadium Drive",18,-74.0737,40.8142,"2015-09-12T14:14:07Z","QRCODE_TM",FALSE
"243","2018-09-12","2018-09-12_16.02.22","https://seatgeek.com/dolphins-at-bills-tickets/12-30-2018-orchard-park-new-york-new-era-field/nfl/4347056",FALSE,FALSE,"normal","2018-04-20T00:00:00",0.88,"2018-12-30T18:00:00","nfl","2018-12-30T22:00:00","Miami Dolphins at Buffalo Bills",0.79,"Dolphins at Bills",4347056,FALSE,"",FALSE,"2018-04-20T00:47:43","2018-12-30T13:00:00",NA,NA,NA,20,1096,20,587,89.75,"2018-08-24T21:53:43Z","QRCODE",FALSE,"https://seatgeek.com/venues/new-era-field/tickets","US","Orchard Park, NY","New Era Field","NY","new-era-field","14127","New Era Field","America/New_York",0.8815085,0,"Orchard Park, NY 14127",1135,TRUE,"Orchard Park","1 Bills Drive",8,-78.7874,42.7737,"2015-08-12T16:52:53Z","QRCODE_TM",FALSE
"244","2018-09-12","2018-09-12_16.02.22","https://seatgeek.com/panthers-at-saints-tickets/12-30-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346966",FALSE,FALSE,"normal","2018-04-20T00:00:00",0.901,"2018-12-30T18:00:00","nfl","2018-12-30T22:00:00","Carolina Panthers at New Orleans Saints",0.802,"Panthers at Saints",4346966,FALSE,"",TRUE,"2018-04-20T00:47:23","2018-12-30T12:00:00",NA,NA,NA,74,1708,74,2400,249.42,"2018-05-29T20:39:40Z","QRCODE",FALSE,"https://seatgeek.com/venues/mercedes-benz-superdome/tickets","US","New Orleans, LA","Mercedes-Benz Superdome","LA","mercedes-benz-superdome","70112","Mercedes-Benz Superdome","America/Chicago",0.8966978,0,"New Orleans, LA 70112",128,TRUE,"New Orleans","1500 Sugar Bowl Drive",19,-90.0786,29.9515,"2018-08-27T20:46:59Z","QRCODE_TM",FALSE
"245","2018-09-12","2018-09-12_16.02.22","https://seatgeek.com/bears-at-vikings-tickets/12-30-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347134",FALSE,FALSE,"normal","2018-04-20T00:00:00",0.928,"2018-12-30T18:00:00","nfl","2018-12-30T22:00:00","Chicago Bears at Minnesota Vikings",0.843,"Bears at Vikings",4347134,FALSE,"",FALSE,"2018-04-20T01:04:04","2018-12-30T12:00:00",NA,NA,NA,99,716,99,1791,261.72,"2018-08-24T21:53:43Z","QRCODE",FALSE,"https://seatgeek.com/venues/u-s-bank-stadium/tickets","US","Minneapolis, MN","U.S. Bank Stadium","MN","u-s-bank-stadium","55415","U.S. Bank Stadium","America/Chicago",0.88524246,0,"Minneapolis, MN 55415",218451,TRUE,"Minneapolis","401 Chicago Avenue",13,-93.26,44.97,"2018-08-22T15:34:15Z","NONE",FALSE
"246","2018-09-12","2018-09-12_16.02.22","https://seatgeek.com/jaguars-at-texans-tickets/12-30-2018-houston-texas-nrg-stadium/nfl/4347012",FALSE,FALSE,"normal","2018-04-20T00:00:00",0.895,"2018-12-30T18:00:00","nfl","2018-12-30T22:00:00","Jacksonville Jaguars at Houston Texans",0.794,"Jaguars at Texans",4347012,FALSE,"",FALSE,"2018-04-20T00:47:34","2018-12-30T12:00:00",NA,NA,NA,51,640,51,2230,203.16,"2018-08-24T21:53:43Z","QRCODE",FALSE,"https://seatgeek.com/venues/nrg-stadium/tickets","US","Houston, TX","NRG Stadium","TX","nrg-stadium","77054","NRG Stadium","America/Chicago",0.8624192,0,"Houston, TX 77054",41,TRUE,"Houston","1 Reliant Park",46,-95.4107,29.6847,"2015-11-04T18:42:27Z","QRCODE_TM",FALSE
"247","2018-09-12","2018-09-12_16.02.22","https://seatgeek.com/raiders-at-chiefs-tickets/12-30-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346977",FALSE,FALSE,"normal","2018-04-20T00:00:00",0.885,"2018-12-30T18:00:00","nfl","2018-12-30T22:00:00","Oakland Raiders at Kansas City Chiefs",0.791,"Raiders at Chiefs",4346977,FALSE,"",FALSE,"2018-04-20T00:47:26","2018-12-30T12:00:00",NA,949,172,56,891,56,806,182.99327,"2018-08-24T21:53:43Z","QRCODE",FALSE,"https://seatgeek.com/venues/arrowhead-stadium/tickets","US","Kansas City, MO","Arrowhead Stadium","MO","arrowhead-stadium","64129","Arrowhead Stadium","America/Chicago",0.8827867,0,"Kansas City, MO 64129",1128,TRUE,"Kansas City","1 Arrowhead Drive",9,-94.4839,39.0489,"2015-08-20T16:20:51Z","QRCODE_TM",FALSE
"248","2018-09-12","2018-09-12_16.02.22","https://seatgeek.com/lions-at-packers-tickets/12-30-2018-green-bay-wisconsin-lambeau-field/nfl/4346913",FALSE,FALSE,"normal","2018-04-20T00:00:00",0.928,"2018-12-30T18:00:00","nfl","2018-12-30T22:00:00","Detroit Lions at Green Bay Packers",0.831,"Lions at Packers",4346913,FALSE,"",FALSE,"2018-04-20T00:47:13","2018-12-30T12:00:00",NA,NA,NA,144,721,144,720,266.31,"2018-08-24T21:53:43Z","QRCODE",FALSE,"https://seatgeek.com/venues/lambeau-field/tickets","US","Green Bay, WI","Lambeau Field","WI","lambeau-field","54304","Lambeau Field","America/Chicago",0.92909414,0,"Green Bay, WI 54304",1125,TRUE,"Green Bay","1265 Lombardi Avenue",7,-88.0622,44.5013,"2015-09-02T22:43:34Z","QRCODE_TM",FALSE
"249","2018-09-12","2018-09-12_16.02.22","https://seatgeek.com/falcons-at-buccaneers-tickets/12-30-2018-tampa-florida-raymond-james-stadium/nfl/4346925",FALSE,FALSE,"normal","2018-04-20T00:00:00",0.87,"2018-12-30T18:00:00","nfl","2018-12-30T22:00:00","Atlanta Falcons at Tampa Bay Buccaneers",0.776,"Falcons at Buccaneers",4346925,FALSE,"",FALSE,"2018-04-20T00:47:15","2018-12-30T13:00:00",NA,459,162,72,29,72,546,197.2069,"2018-08-24T21:53:43Z","QRCODE",FALSE,"https://seatgeek.com/venues/raymond-james-stadium/tickets","US","Tampa, FL","Raymond James Stadium","FL","raymond-james-stadium","33607","Raymond James Stadium","America/New_York",0.86513025,0,"Tampa, FL 33607",39,TRUE,"Tampa","4201 North Dale Mabry Highway",15,-82.5034,27.9753,"2015-08-24T14:44:53Z","QRCODE_TM",FALSE
"250","2018-09-12","2018-09-12_16.02.22","https://seatgeek.com/chargers-at-broncos-tickets/12-30-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347147",FALSE,FALSE,"normal","2018-04-20T00:00:00",0.907,"2018-12-30T21:25:00","nfl","2018-12-31T01:25:00","Los Angeles Chargers at Denver Broncos",0.821,"Chargers at Broncos",4347147,FALSE,"",FALSE,"2018-04-20T01:04:06","2018-12-30T14:25:00",NA,NA,NA,91,223,91,1211,270.06,"2018-08-24T21:53:43Z","QRCODE",FALSE,"https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets","US","Denver, CO","Sports Authority Field at Mile High","CO","sports-authority-field-at-mile-high","80204","Sports Authority Field at Mile High","America/Denver",0.9028296,0,"Denver, CO 80204",1131,TRUE,"Denver","1701 Bryant St.",7,-105.02,39.74,"2015-08-07T18:39:02Z","QRCODE_TM",FALSE
"251","2018-09-12","2018-09-12_16.02.22","https://seatgeek.com/49ers-at-rams-tickets/12-30-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346938",FALSE,FALSE,"normal","2018-04-20T00:00:00",0.914,"2018-12-30T21:25:00","nfl","2018-12-31T01:25:00","San Francisco 49ers at Los Angeles Rams",0.82,"49ers at Rams",4346938,FALSE,"",FALSE,"2018-04-20T00:47:17","2018-12-30T13:25:00",NA,1529,167,73,994,73,964,212.48692,"2018-08-24T21:53:43Z","QRCODE",FALSE,"https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets","US","Los Angeles, CA","Los Angeles Memorial Coliseum","CA","los-angeles-memorial-coliseum-1","90037","Los Angeles Memorial Coliseum","America/Los_Angeles",0.86898464,0,"Los Angeles, CA 90037",51012,TRUE,"Los Angeles","3911 S Figueroa St",12,-118.288,34.0138,"2018-08-23T17:59:28Z","QRCODE",FALSE
