"","date","timestamp","date_tbd","id","status","time_tbd","title","short_title","type","description","announce_date","created_at","score","datetime_utc","visible_until_utc","datetime_local","is_open","url","popularity","datetime_tbd","general_admission","listing_count","average_price","highest_price","lowest_price_good_deals","median_price","visible_listing_count","lowest_price","created_at_accessMethod","employee_only_accessMethod","method_accessMethod","state","id_venue","num_upcoming_events","name","address","popularity_venue","extended_address","postal_code","country","score_venue","metro_code","slug","display_location","has_upcoming_events","timezone","url_venue","name_v2","city","lat","lon","created_at_AccessMethod","employee_only_AccessMethod","method_AccessMethod"
"171","2018-09-14","2018-09-14_16.00.11",FALSE,4347017,"normal",FALSE,"Tennessee Titans at Houston Texans","Titans at Texans","nfl","","2018-04-20T00:00:00","2018-04-20T00:47:36",0.863,"2018-11-27T01:15:00","2018-11-27T05:15:00","2018-11-26T19:15:00",FALSE,"https://seatgeek.com/titans-at-texans-tickets/11-26-2018-houston-texas-nrg-stadium/nfl/4347017",0.754,FALSE,NA,602,176.61462,954,44,139,1254,44,"2018-08-24T21:53:41Z",FALSE,"QRCODE","TX",41,46,"NRG Stadium","1 Reliant Park",0,"Houston, TX 77054","77054","US",0.8624192,618,"nrg-stadium","Houston, TX",TRUE,"America/Chicago","https://seatgeek.com/venues/nrg-stadium/tickets","NRG Stadium","Houston",29.6847,-95.4107,"2015-11-04T18:42:27Z",FALSE,"QRCODE_TM"
"172","2018-09-14","2018-09-14_16.00.11",FALSE,4327920,"normal",FALSE,"New Orleans Saints at Dallas Cowboys","Saints at Cowboys","nfl","","2018-04-05T00:00:00","2018-04-05T23:08:47",0.992,"2018-11-30T01:20:00","2018-11-30T05:20:00","2018-11-29T19:20:00",TRUE,"https://seatgeek.com/saints-at-cowboys-tickets/11-29-2018-arlington-texas-at-t-stadium/nfl/4327920",0.871,FALSE,NA,2907,425.78638,4417,39,358,2480,39,"2018-04-17T22:02:33Z",FALSE,"QRCODE","TX",4965,23,"AT&T Stadium","1 AT&T Way",0,"Arlington, TX 76011","76011","US",0.9751414,623,"at-t-stadium","Arlington, TX",TRUE,"America/Chicago","https://seatgeek.com/venues/at-t-stadium/tickets","AT&T Stadium","Arlington",32.7459,-97.0957,"2018-04-17T22:02:33Z",FALSE,"QRCODE"
"173","2018-09-14","2018-09-14_16.00.11",FALSE,4347023,"normal",FALSE,"Los Angeles Rams at Detroit Lions","Rams at Lions","nfl","","2018-04-20T00:00:00","2018-04-20T00:47:36",0.898,"2018-12-02T18:00:00","2018-12-02T22:00:00","2018-12-02T13:00:00",FALSE,"https://seatgeek.com/rams-at-lions-tickets/12-2-2018-detroit-michigan-ford-field/nfl/4347023",0.809,FALSE,NA,620,152.99678,1197,62,128,980,66,"2018-08-24T21:53:41Z",FALSE,"QRCODE","MI",346,9,"Ford Field","2000 Brush St.",0,"Detroit, MI 48226","48226","US",0.9029952,505,"ford-field","Detroit, MI",TRUE,"America/Detroit","https://seatgeek.com/venues/ford-field/tickets","Ford Field","Detroit",42.34,-83.0459,"2015-11-04T17:31:52Z",FALSE,"NONE"
"174","2018-09-14","2018-09-14_16.00.11",FALSE,4346927,"normal",FALSE,"Carolina Panthers at Tampa Bay Buccaneers","Panthers at Buccaneers","nfl","","2018-04-20T00:00:00","2018-04-20T00:47:15",0.885,"2018-12-02T18:00:00","2018-12-02T22:00:00","2018-12-02T13:00:00",FALSE,"https://seatgeek.com/panthers-at-buccaneers-tickets/12-2-2018-tampa-florida-raymond-james-stadium/nfl/4346927",0.781,FALSE,NA,28,163.57143,406,58,142,692,68,"2018-08-24T21:53:41Z",FALSE,"QRCODE","FL",39,15,"Raymond James Stadium","4201 North Dale Mabry Highway",0,"Tampa, FL 33607","33607","US",0.86513025,539,"raymond-james-stadium","Tampa, FL",TRUE,"America/New_York","https://seatgeek.com/venues/raymond-james-stadium/tickets","Raymond James Stadium","Tampa",27.9753,-82.5034,"2015-08-24T14:44:53Z",FALSE,"QRCODE_TM"
"175","2018-09-14","2018-09-14_16.00.11",FALSE,4347087,"normal",FALSE,"Buffalo Bills at Miami Dolphins","Bills at Dolphins","nfl","","2018-04-20T00:00:00","2018-04-20T00:47:48",0.9,"2018-12-02T18:00:00","2018-12-02T22:00:00","2018-12-02T13:00:00",FALSE,"https://seatgeek.com/bills-at-dolphins-tickets/12-2-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347087",0.785,FALSE,NA,216,154.47223,899,46,132,1062,49,"2018-08-24T21:53:41Z",FALSE,"QRCODE","FL",29,38,"Hard Rock Stadium","347 Don Shula Dr.",0,"Miami Gardens, FL 33056","33056","US",0.8378203,528,"hard-rock-stadium","Miami Gardens, FL",TRUE,"America/New_York","https://seatgeek.com/venues/hard-rock-stadium/tickets","Hard Rock Stadium","Miami Gardens",25.96,-80.24,"2017-10-03T18:58:44Z",FALSE,"NONE"
"176","2018-09-14","2018-09-14_16.00.11",FALSE,4346909,"normal",FALSE,"Arizona Cardinals at Green Bay Packers","Cardinals at Packers","nfl","","2018-04-20T00:00:00","2018-04-20T00:47:13",0.902,"2018-12-02T18:00:00","2018-12-02T22:00:00","2018-12-02T12:00:00",FALSE,"https://seatgeek.com/cardinals-at-packers-tickets/12-2-2018-green-bay-wisconsin-lambeau-field/nfl/4346909",0.798,FALSE,NA,460,264.93695,721,150,230,1158,157,"2018-08-24T21:53:41Z",FALSE,"QRCODE","WI",1125,7,"Lambeau Field","1265 Lombardi Avenue",0,"Green Bay, WI 54304","54304","US",0.92909414,658,"lambeau-field","Green Bay, WI",TRUE,"America/Chicago","https://seatgeek.com/venues/lambeau-field/tickets","Lambeau Field","Green Bay",44.5013,-88.0622,"2015-09-02T22:43:34Z",FALSE,"QRCODE_TM"
"177","2018-09-14","2018-09-14_16.00.11",FALSE,4347108,"normal",FALSE,"Los Angeles Chargers at Pittsburgh Steelers","Chargers at Steelers","nfl","","2018-04-20T00:00:00","2018-04-20T00:47:52",0.908,"2018-12-02T18:00:00","2018-12-02T22:00:00","2018-12-02T13:00:00",FALSE,"https://seatgeek.com/chargers-at-steelers-tickets/12-2-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347108",0.802,FALSE,NA,703,207.80086,958,92,173,1188,92,"2018-08-24T21:53:41Z",FALSE,"QRCODE","PA",1119,12,"Heinz Field","100 Art Rooney Avenue",0,"Pittsburgh, PA 15212","15212","US",0.9033526,508,"heinz-field","Pittsburgh, PA",TRUE,"America/New_York","https://seatgeek.com/venues/heinz-field/tickets","Heinz Field","Pittsburgh",40.4468,-80.0158,"2015-12-08T15:36:23Z",FALSE,"QRCODE_TM"
"178","2018-09-14","2018-09-14_16.00.11",FALSE,4346946,"normal",FALSE,"Indianapolis Colts at Jacksonville Jaguars","Colts at Jaguars","nfl","","2018-04-20T00:00:00","2018-04-20T00:47:19",0.839,"2018-12-02T18:00:00","2018-12-02T22:00:00","2018-12-02T13:00:00",FALSE,"https://seatgeek.com/colts-at-jaguars-tickets/12-2-2018-jacksonville-florida-everbank-field/nfl/4346946",0.749,FALSE,NA,753,142.67065,5566,54,109,957,54,"2018-08-24T21:53:41Z",FALSE,"QRCODE","FL",5178,10,"EverBank Field","1 Everbank Field Dr",0,"Jacksonville, FL 32202","32202","US",0.83759147,561,"everbank-field","Jacksonville, FL",TRUE,"America/New_York","https://seatgeek.com/venues/everbank-field/tickets","EverBank Field","Jacksonville",30.3239,-81.6373,"2015-10-17T20:03:42Z",FALSE,"QRCODE_TM"
"179","2018-09-14","2018-09-14_16.00.11",FALSE,4347038,"normal",FALSE,"Denver Broncos at Cincinnati Bengals","Broncos at Bengals","nfl","","2018-04-20T00:00:00","2018-04-20T00:47:39",0.914,"2018-12-02T18:00:00","2018-12-02T22:00:00","2018-12-02T13:00:00",FALSE,"https://seatgeek.com/broncos-at-bengals-tickets/12-2-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347038",0.807,FALSE,NA,599,112.49583,580,50,97,937,50,"2018-08-24T21:53:41Z",FALSE,"QRCODE","OH",1124,7,"Paul Brown Stadium","1 Paul Brown Stadium",0,"Cincinnati, OH 45202","45202","US",0.86166537,515,"paul-brown-stadium","Cincinnati, OH",TRUE,"America/New_York","https://seatgeek.com/venues/paul-brown-stadium/tickets","Paul Brown Stadium","Cincinnati",39.0961,-84.5177,"2015-10-09T16:14:37Z",FALSE,"QRCODE_TM"
"180","2018-09-14","2018-09-14_16.00.11",FALSE,4347004,"normal",FALSE,"Chicago Bears at New York Giants","Bears at Giants","nfl","","2018-04-20T00:00:00","2018-04-20T00:47:32",0.927,"2018-12-02T18:00:00","2018-12-02T22:00:00","2018-12-02T13:00:00",FALSE,"https://seatgeek.com/bears-at-giants-tickets/12-2-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347004",0.813,FALSE,NA,821,258.22656,1666,96,204,1353,101,"2018-08-24T21:53:41Z",FALSE,"QRCODE","NJ",1587,18,"MetLife Stadium","1 MetLife Stadium Drive",0,"East Rutherford, NJ 07073","07073","US",0.94873494,501,"metlife-stadium","East Rutherford, NJ",TRUE,"America/New_York","https://seatgeek.com/venues/metlife-stadium/tickets","MetLife Stadium","East Rutherford",40.8142,-74.0737,"2015-09-12T14:14:07Z",FALSE,"QRCODE_TM"
"181","2018-09-14","2018-09-14_16.00.11",FALSE,4347048,"normal",FALSE,"Baltimore Ravens at Atlanta Falcons","Ravens at Falcons","nfl","","2018-04-20T00:00:00","2018-04-20T00:47:41",0.925,"2018-12-02T18:00:00","2018-12-02T22:00:00","2018-12-02T13:00:00",FALSE,"https://seatgeek.com/ravens-at-falcons-tickets/12-2-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347048",0.827,FALSE,NA,827,222.43773,1197,66,185,1140,66,"2018-08-24T21:53:41Z",FALSE,"QRCODE","GA",419590,20,"Mercedes-Benz Stadium","35 Northside Dr NW",0,"Atlanta, GA 30313","30313","US",0.76958936,0,"mercedes-benz-stadium","Atlanta, GA",TRUE,"America/New_York","https://seatgeek.com/venues/mercedes-benz-stadium/tickets","Mercedes-Benz Stadium","Atlanta",33.76,-84.4,"2018-08-23T20:14:46Z",FALSE,"QRCODE"
"182","2018-09-14","2018-09-14_16.00.11",FALSE,4347156,"normal",FALSE,"Cleveland Browns at Houston Texans","Browns at Texans","nfl","","2018-04-20T00:00:00","2018-04-20T03:52:35",0.895,"2018-12-02T18:00:00","2018-12-02T22:00:00","2018-12-02T12:00:00",FALSE,"https://seatgeek.com/browns-at-texans-tickets/12-2-2018-houston-texas-nrg-stadium/nfl/4347156",0.786,FALSE,NA,528,170.84848,2225,44,131,1091,44,"2018-08-24T21:53:41Z",FALSE,"QRCODE","TX",41,46,"NRG Stadium","1 Reliant Park",0,"Houston, TX 77054","77054","US",0.8624192,618,"nrg-stadium","Houston, TX",TRUE,"America/Chicago","https://seatgeek.com/venues/nrg-stadium/tickets","NRG Stadium","Houston",29.6847,-95.4107,"2015-11-04T18:42:27Z",FALSE,"QRCODE_TM"
"183","2018-09-14","2018-09-14_16.00.11",FALSE,4346989,"normal",FALSE,"New York Jets at Tennessee Titans","Jets at Titans","nfl","","2018-04-20T00:00:00","2018-04-20T00:47:29",0.86,"2018-12-02T20:05:00","2018-12-03T00:05:00","2018-12-02T15:05:00",FALSE,"https://seatgeek.com/jets-at-titans-tickets/12-2-2018-nashville-tennessee-nissan-stadium/nfl/4346989",0.76,FALSE,NA,556,150.17625,590,38,129,926,38,"2018-08-24T21:53:41Z",FALSE,"QRCODE","TN",1126,15,"Nissan Stadium","1 Titans Way",0,"Nashville, TN 37213","37213","US",0.8546275,659,"nissan-stadium","Nashville, TN",TRUE,"America/New_York","https://seatgeek.com/venues/nissan-stadium/tickets","Nissan Stadium","Nashville",36.1665,-86.7713,"2015-10-19T15:09:39Z",FALSE,"NONE"
"184","2018-09-14","2018-09-14_16.00.11",FALSE,4347152,"normal",FALSE,"Kansas City Chiefs at Oakland Raiders","Chiefs at Raiders","nfl","","2018-04-20T00:00:00","2018-04-20T01:04:24",0.897,"2018-12-02T21:05:00","2018-12-03T01:05:00","2018-12-02T13:05:00",FALSE,"https://seatgeek.com/chiefs-at-raiders-tickets/12-2-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347152",0.792,FALSE,NA,578,208.4429,1312,87,193,919,87,"2018-08-24T21:53:41Z",FALSE,"QRCODE","CA",14,26,"Oakland-Alameda County Coliseum","7000 Coliseum Way",0,"Oakland, CA 94621","94621","US",0.7817843,807,"oakland-alameda-county-coliseum","Oakland, CA",TRUE,"America/Los_Angeles","https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","Oakland-Alameda County Coliseum","Oakland",37.7469,-122.201,"2015-06-24T00:00:00Z",FALSE,"PDF417"
