"","date","timestamp","is_open","url","id","datetime_utc","visible_until_utc","status","score","time_tbd","date_tbd","datetime_local","datetime_tbd","popularity","type","description","created_at","announce_date","title","short_title","general_admission","lowest_price","highest_price","listing_count","average_price","visible_listing_count","lowest_price_good_deals","median_price","created_at_accessMethod","method_accessMethod","employee_only_accessMethod","name_v2","timezone","has_upcoming_events","id_venue","num_upcoming_events","score_venue","extended_address","metro_code","name","state","city","display_location","slug","address","popularity_venue","url_venue","country","postal_code","lon","lat","created_at_AccessMethod","method_AccessMethod","employee_only_AccessMethod"
"212","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/giants-at-colts-tickets/12-23-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346954",4346954,"2018-12-23T18:00:00","2018-12-23T22:00:00","normal",0.907,FALSE,FALSE,"2018-12-23T13:00:00",FALSE,0.832,"nfl","","2018-04-20T00:47:20","2018-04-20T00:00:00","New York Giants at Indianapolis Colts","Giants at Colts",NA,35,1198,816,124.20711,1022,35,103,"2018-08-24T21:53:42Z","QRCODE",FALSE,"Lucas Oil Stadium","America/Indiana/Indianapolis",TRUE,1130,12,0.9071682,"Indianapolis, IN 46225",527,"Lucas Oil Stadium","IN","Indianapolis","Indianapolis, IN","lucas-oil-stadium","500 South Capitol Avenue",0,"https://seatgeek.com/venues/lucas-oil-stadium/tickets","US","46225",-86.1639,39.7601,"2018-09-13T22:29:37Z","QRCODE_TM",FALSE
"213","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/bills-at-patriots-tickets/12-23-2018-foxborough-massachusetts-gillette-stadium/nfl/4347093",4347093,"2018-12-23T18:00:00","2018-12-23T22:00:00","normal",0.943,FALSE,FALSE,"2018-12-23T13:00:00",FALSE,0.866,"nfl","","2018-04-20T00:47:50","2018-04-20T00:00:00","Buffalo Bills at New England Patriots","Bills at Patriots",NA,168,1114,313,358.6805,759,168,289,"2018-08-24T21:53:43Z","QRCODE",FALSE,"Gillette Stadium","America/New_York",TRUE,33,15,0.8983344,"Foxborough, MA 02035",506,"Gillette Stadium","MA","Foxborough","Foxborough, MA","gillette-stadium","1 Patriot Place",0,"https://seatgeek.com/venues/gillette-stadium/tickets","US","02035",-71.2674,42.0906,"2018-08-22T15:36:58Z","NONE",FALSE
"214","2018-09-17","2018-09-17_11.00.14",TRUE,"https://seatgeek.com/buccaneers-at-cowboys-tickets/12-23-2018-arlington-texas-at-t-stadium/nfl/4327918",4327918,"2018-12-23T18:00:00","2018-12-23T22:00:00","normal",0.978,FALSE,FALSE,"2018-12-23T12:00:00",FALSE,0.874,"nfl","","2018-04-05T23:08:46","2018-04-05T00:00:00","Tampa Bay Buccaneers at Dallas Cowboys","Buccaneers at Cowboys",NA,27,4309,4324,284.94656,2896,27,226,"2018-04-17T22:02:33Z","QRCODE",FALSE,"AT&T Stadium","America/Chicago",TRUE,4965,21,0.9751414,"Arlington, TX 76011",623,"AT&T Stadium","TX","Arlington","Arlington, TX","at-t-stadium","1 AT&T Way",0,"https://seatgeek.com/venues/at-t-stadium/tickets","US","76011",-97.0957,32.7459,"2018-04-17T22:02:33Z","QRCODE",FALSE
"215","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/rams-at-cardinals-tickets/12-23-2018-glendale-arizona-state-farm-stadium/nfl/4347097",4347097,"2018-12-23T21:05:00","2018-12-24T01:05:00","normal",0.912,FALSE,FALSE,"2018-12-23T14:05:00",FALSE,0.834,"nfl","","2018-04-20T00:47:50","2018-04-20T00:00:00","Los Angeles Rams at Arizona Cardinals","Rams at Cardinals",NA,36,6034,1103,134.71985,1427,36,102,"2018-08-24T21:53:43Z","QRCODE",FALSE,"State Farm Stadium","America/Phoenix",TRUE,43,10,0.93402725,"Glendale, AZ 85305",753,"State Farm Stadium","AZ","Glendale","Glendale, AZ","state-farm-stadium","1 Cardinals Drive",0,"https://seatgeek.com/venues/state-farm-stadium/tickets","US","85305",-112.262,33.5294,"2015-12-21T17:26:05Z","NONE",FALSE
"216","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/ravens-at-chargers-tickets/12-23-2018-carson-california-stubhub-center/nfl/4347106",4347106,"2018-12-23T21:05:00","2018-12-24T01:05:00","normal",0.921,FALSE,FALSE,"2018-12-23T13:05:00",FALSE,0.828,"nfl","","2018-04-20T00:47:52","2018-04-20T00:00:00","Baltimore Ravens at Los Angeles Chargers","Ravens at Chargers",NA,130,648,422,233.59479,542,127,206,"2018-08-24T21:53:43Z","QRCODE",FALSE,"StubHub Center","America/Los_Angeles",TRUE,52,16,0.7228164,"Carson, CA 90746",803,"StubHub Center","CA","Carson","Carson, CA","stubhub-center","18400 Avalon Blvd",0,"https://seatgeek.com/venues/stubhub-center/tickets","US","90746",-118.261,33.8643,NA,NA,NA
"217","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/bears-at-49ers-tickets/12-23-2018-santa-clara-california-levi-s-stadium/nfl/4347116",4347116,"2018-12-23T21:05:00","2018-12-24T01:05:00","normal",0.972,FALSE,FALSE,"2018-12-23T13:05:00",FALSE,0.88,"nfl","","2018-04-20T00:47:54","2018-04-20T00:00:00","Chicago Bears at San Francisco 49ers","Bears at 49ers",NA,92,2989,1164,238.18643,1244,92,219,"2018-08-24T21:53:43Z","QRCODE",FALSE,"Levi's Stadium","America/Los_Angeles",TRUE,58670,12,0.95768774,"Santa Clara, CA 95054",0,"Levi's Stadium","CA","Santa Clara","Santa Clara, CA","levi-s-stadium","4900 Marie P DeBartolo Way",0,"https://seatgeek.com/venues/levi-s-stadium/tickets","US","95054",-121.969,37.4023,"2015-07-10T00:00:00Z","QRCODE_TM",FALSE
"218","2018-09-17","2018-09-17_11.00.14",TRUE,"https://seatgeek.com/steelers-at-saints-tickets/12-23-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346967",4346967,"2018-12-23T21:25:00","2018-12-24T01:25:00","normal",0.941,FALSE,FALSE,"2018-12-23T15:25:00",FALSE,0.842,"nfl","","2018-04-20T00:47:24","2018-04-20T00:00:00","Pittsburgh Steelers at New Orleans Saints","Steelers at Saints",NA,140,2400,1579,363.4642,1570,140,351,"2018-05-29T20:39:33Z","QRCODE",FALSE,"Mercedes-Benz Superdome","America/Chicago",TRUE,128,17,0.8966978,"New Orleans, LA 70112",622,"Mercedes-Benz Superdome","LA","New Orleans","New Orleans, LA","mercedes-benz-superdome","1500 Sugar Bowl Drive",0,"https://seatgeek.com/venues/mercedes-benz-superdome/tickets","US","70112",-90.0786,29.9515,"2018-08-27T20:46:59Z","QRCODE_TM",FALSE
"219","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/chiefs-at-seahawks-tickets/12-23-2018-seattle-washington-centurylink-field/nfl/4347121",4347121,"2018-12-24T01:20:00","2018-12-24T05:20:00","normal",0.921,FALSE,FALSE,"2018-12-23T17:20:00",FALSE,0.837,"nfl","","2018-04-20T00:47:55","2018-04-20T00:00:00","Kansas City Chiefs at Seattle Seahawks","Chiefs at Seahawks",NA,118,1166,417,338.42447,889,118,307,"2018-08-24T21:53:43Z","QRCODE",FALSE,"CenturyLink Field","America/Los_Angeles",TRUE,339,18,0.87232786,"Seattle, WA 98134",819,"CenturyLink Field","WA","Seattle","Seattle, WA","centurylink-field","800 Occidental Ave S",0,"https://seatgeek.com/venues/centurylink-field/tickets","US","98134",-122.33,47.6,"2018-03-02T22:54:54Z","QRCODE",FALSE
"220","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/broncos-at-raiders-tickets/12-24-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347150",4347150,"2018-12-25T01:15:00","2018-12-25T05:15:00","normal",0.918,FALSE,FALSE,"2018-12-24T17:15:00",FALSE,0.827,"nfl","","2018-04-20T01:04:24","2018-04-20T00:00:00","Denver Broncos at Oakland Raiders","Broncos at Raiders",NA,86,1306,687,209.56477,1034,84,199,"2018-08-24T21:53:43Z","QRCODE",FALSE,"Oakland-Alameda County Coliseum","America/Los_Angeles",TRUE,14,24,0.7817843,"Oakland, CA 94621",807,"Oakland-Alameda County Coliseum","CA","Oakland","Oakland, CA","oakland-alameda-county-coliseum","7000 Coliseum Way",0,"https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","US","94621",-122.201,37.7469,"2015-06-24T00:00:00Z","PDF417",FALSE
"221","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/colts-at-titans-tickets/12-30-2018-nashville-tennessee-nissan-stadium/nfl/4346984",4346984,"2018-12-30T17:00:00","2018-12-30T21:00:00","normal",0.843,FALSE,FALSE,"2018-12-30T12:00:00",FALSE,0.772,"nfl","","2018-04-20T00:47:28","2018-04-20T00:00:00","Indianapolis Colts at Tennessee Titans","Colts at Titans",NA,34,720,651,143.45316,1060,34,118,"2018-08-24T21:53:43Z","QRCODE",FALSE,"Nissan Stadium","America/New_York",TRUE,1126,14,0.8546275,"Nashville, TN 37213",659,"Nissan Stadium","TN","Nashville","Nashville, TN","nissan-stadium","1 Titans Way",0,"https://seatgeek.com/venues/nissan-stadium/tickets","US","37213",-86.7713,36.1665,"2015-10-19T15:09:39Z","NONE",FALSE
"222","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/jets-at-patriots-tickets/12-30-2018-foxborough-massachusetts-gillette-stadium/nfl/4347090",4347090,"2018-12-30T18:00:00","2018-12-30T22:00:00","normal",0.94,FALSE,FALSE,"2018-12-30T13:00:00",FALSE,0.86,"nfl","","2018-04-20T00:47:49","2018-04-20T00:00:00","New York Jets at New England Patriots","Jets at Patriots",NA,181,1795,348,365.50287,796,167,283,"2018-08-24T21:53:43Z","QRCODE",FALSE,"Gillette Stadium","America/New_York",TRUE,33,15,0.8983344,"Foxborough, MA 02035",506,"Gillette Stadium","MA","Foxborough","Foxborough, MA","gillette-stadium","1 Patriot Place",0,"https://seatgeek.com/venues/gillette-stadium/tickets","US","02035",-71.2674,42.0906,"2018-08-22T15:36:58Z","NONE",FALSE
"223","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/eagles-at-redskins-tickets/12-30-2018-landover-maryland-fedex-field/nfl/4346934",4346934,"2018-12-30T18:00:00","2018-12-30T22:00:00","normal",0.961,FALSE,FALSE,"2018-12-30T13:00:00",FALSE,0.854,"nfl","","2018-04-20T00:47:17","2018-04-20T00:00:00","Philadelphia Eagles at Washington Redskins","Eagles at Redskins",NA,116,1202,637,219.82889,1073,110,197,"2018-08-24T21:53:43Z","QRCODE",FALSE,"FedEx Field","America/New_York",TRUE,35,7,0.9333444,"Landover, MD 20785",511,"FedEx Field","MD","Landover","Landover, MD","fedex-field","1600 Fedex Way",0,"https://seatgeek.com/venues/fedex-field/tickets","US","20785",-76.8658,38.9071,"2015-09-12T14:13:58Z","QRCODE_TM",FALSE
"224","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/browns-at-ravens-tickets/12-30-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347065",4347065,"2018-12-30T18:00:00","2018-12-30T22:00:00","normal",0.838,FALSE,FALSE,"2018-12-30T13:00:00",FALSE,0.767,"nfl","","2018-04-20T00:47:44","2018-04-20T00:00:00","Cleveland Browns at Baltimore Ravens","Browns at Ravens",NA,32,566,746,125.13539,1163,32,93,"2018-08-24T21:53:43Z","QRCODE",FALSE,"M&T Bank Stadium","America/New_York",TRUE,1121,8,0.8927189,"Baltimore, MD 21230",512,"M&T Bank Stadium","MD","Baltimore","Baltimore, MD","m-t-bank-stadium","1101 Russell St",0,"https://seatgeek.com/venues/m-t-bank-stadium/tickets","US","21230",-76.623,39.2774,"2015-08-04T00:00:00Z","QRCODE_TM",FALSE
"225","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/jaguars-at-texans-tickets/12-30-2018-houston-texas-nrg-stadium/nfl/4347012",4347012,"2018-12-30T18:00:00","2018-12-30T22:00:00","normal",0.885,FALSE,FALSE,"2018-12-30T12:00:00",FALSE,0.793,"nfl","","2018-04-20T00:47:34","2018-04-20T00:00:00","Jacksonville Jaguars at Houston Texans","Jaguars at Texans",NA,56,2225,632,199.35602,1217,54,151,"2018-08-24T21:53:43Z","QRCODE",FALSE,"NRG Stadium","America/Chicago",TRUE,41,44,0.8624192,"Houston, TX 77054",618,"NRG Stadium","TX","Houston","Houston, TX","nrg-stadium","1 Reliant Park",0,"https://seatgeek.com/venues/nrg-stadium/tickets","US","77054",-95.4107,29.6847,"2015-11-04T18:42:27Z","QRCODE_TM",FALSE
"226","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/dolphins-at-bills-tickets/12-30-2018-orchard-park-new-york-new-era-field/nfl/4347056",4347056,"2018-12-30T18:00:00","2018-12-30T22:00:00","normal",0.875,FALSE,FALSE,"2018-12-30T13:00:00",FALSE,0.793,"nfl","","2018-04-20T00:47:43","2018-04-20T00:00:00","Miami Dolphins at Buffalo Bills","Dolphins at Bills",NA,21,584,1138,87.27768,1458,21,67,"2018-08-24T21:53:43Z","QRCODE",FALSE,"New Era Field","America/New_York",TRUE,1135,7,0.8815085,"Orchard Park, NY 14127",514,"New Era Field","NY","Orchard Park","Orchard Park, NY","new-era-field","1 Bills Drive",0,"https://seatgeek.com/venues/new-era-field/tickets","US","14127",-78.7874,42.7737,"2015-08-12T16:52:53Z","QRCODE_TM",FALSE
"227","2018-09-17","2018-09-17_11.00.14",TRUE,"https://seatgeek.com/panthers-at-saints-tickets/12-30-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346966",4346966,"2018-12-30T18:00:00","2018-12-30T22:00:00","normal",0.897,FALSE,FALSE,"2018-12-30T12:00:00",FALSE,0.802,"nfl","","2018-04-20T00:47:23","2018-04-20T00:00:00","Carolina Panthers at New Orleans Saints","Panthers at Saints",NA,80,2400,1748,248.50687,1612,80,232,"2018-05-29T20:39:40Z","QRCODE",FALSE,"Mercedes-Benz Superdome","America/Chicago",TRUE,128,17,0.8966978,"New Orleans, LA 70112",622,"Mercedes-Benz Superdome","LA","New Orleans","New Orleans, LA","mercedes-benz-superdome","1500 Sugar Bowl Drive",0,"https://seatgeek.com/venues/mercedes-benz-superdome/tickets","US","70112",-90.0786,29.9515,"2018-08-27T20:46:59Z","QRCODE_TM",FALSE
"228","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/bears-at-vikings-tickets/12-30-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347134",4347134,"2018-12-30T18:00:00","2018-12-30T22:00:00","normal",0.934,FALSE,FALSE,"2018-12-30T12:00:00",FALSE,0.851,"nfl","","2018-04-20T01:04:04","2018-04-20T00:00:00","Chicago Bears at Minnesota Vikings","Bears at Vikings",NA,110,1791,689,271.28302,1098,115,227,"2018-08-24T21:53:43Z","QRCODE",FALSE,"U.S. Bank Stadium","America/Chicago",TRUE,218451,13,0.88524246,"Minneapolis, MN 55415",0,"U.S. Bank Stadium","MN","Minneapolis","Minneapolis, MN","u-s-bank-stadium","401 Chicago Avenue",0,"https://seatgeek.com/venues/u-s-bank-stadium/tickets","US","55415",-93.26,44.97,"2018-08-22T15:34:15Z","NONE",FALSE
"229","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/cowboys-at-giants-tickets/12-30-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347030",4347030,"2018-12-30T18:00:00","2018-12-30T22:00:00","normal",0.995,FALSE,FALSE,"2018-12-30T13:00:00",FALSE,0.886,"nfl","","2018-04-20T00:47:37","2018-04-20T00:00:00","Dallas Cowboys at New York Giants","Cowboys at Giants",NA,156,2690,775,386.91,NA,156,NA,"2018-08-24T21:53:43Z","QRCODE",FALSE,"MetLife Stadium","America/New_York",TRUE,1587,17,0.94873494,"East Rutherford, NJ 07073",501,"MetLife Stadium","NJ","East Rutherford","East Rutherford, NJ","metlife-stadium","1 MetLife Stadium Drive",0,"https://seatgeek.com/venues/metlife-stadium/tickets","US","07073",-74.0737,40.8142,"2015-09-12T14:14:07Z","QRCODE_TM",FALSE
"230","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/bengals-at-steelers-tickets/12-30-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347076",4347076,"2018-12-30T18:00:00","2018-12-30T22:00:00","normal",0.886,FALSE,FALSE,"2018-12-30T13:00:00",FALSE,0.797,"nfl","","2018-04-20T00:47:46","2018-04-20T00:00:00","Cincinnati Bengals at Pittsburgh Steelers","Bengals at Steelers",NA,73,2225,908,207.88106,1342,73,168,"2018-08-24T21:53:43Z","QRCODE",FALSE,"Heinz Field","America/New_York",TRUE,1119,10,0.9033526,"Pittsburgh, PA 15212",508,"Heinz Field","PA","Pittsburgh","Pittsburgh, PA","heinz-field","100 Art Rooney Avenue",0,"https://seatgeek.com/venues/heinz-field/tickets","US","15212",-80.0158,40.4468,"2015-12-08T15:36:23Z","QRCODE_TM",FALSE
"231","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/raiders-at-chiefs-tickets/12-30-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346977",4346977,"2018-12-30T18:00:00","2018-12-30T22:00:00","normal",0.911,FALSE,FALSE,"2018-12-30T12:00:00",FALSE,0.825,"nfl","","2018-04-20T00:47:26","2018-04-20T00:00:00","Oakland Raiders at Kansas City Chiefs","Raiders at Chiefs",NA,54,793,1035,172.12463,1136,54,153,"2018-08-24T21:53:43Z","QRCODE",FALSE,"Arrowhead Stadium","America/Chicago",TRUE,1128,9,0.8827867,"Kansas City, MO 64129",616,"Arrowhead Stadium","MO","Kansas City","Kansas City, MO","arrowhead-stadium","1 Arrowhead Drive",0,"https://seatgeek.com/venues/arrowhead-stadium/tickets","US","64129",-94.4839,39.0489,"2015-08-20T16:20:51Z","QRCODE_TM",FALSE
"232","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/lions-at-packers-tickets/12-30-2018-green-bay-wisconsin-lambeau-field/nfl/4346913",4346913,"2018-12-30T18:00:00","2018-12-30T22:00:00","normal",0.919,FALSE,FALSE,"2018-12-30T12:00:00",FALSE,0.826,"nfl","","2018-04-20T00:47:13","2018-04-20T00:00:00","Detroit Lions at Green Bay Packers","Lions at Packers",NA,144,718,693,267.4156,1413,144,236,"2018-08-24T21:53:43Z","QRCODE",FALSE,"Lambeau Field","America/Chicago",TRUE,1125,6,0.92909414,"Green Bay, WI 54304",658,"Lambeau Field","WI","Green Bay","Green Bay, WI","lambeau-field","1265 Lombardi Avenue",0,"https://seatgeek.com/venues/lambeau-field/tickets","US","54304",-88.0622,44.5013,"2015-09-02T22:43:34Z","QRCODE_TM",FALSE
"233","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/falcons-at-buccaneers-tickets/12-30-2018-tampa-florida-raymond-james-stadium/nfl/4346925",4346925,"2018-12-30T18:00:00","2018-12-30T22:00:00","normal",0.892,FALSE,FALSE,"2018-12-30T13:00:00",FALSE,0.807,"nfl","","2018-04-20T00:47:15","2018-04-20T00:00:00","Atlanta Falcons at Tampa Bay Buccaneers","Falcons at Buccaneers",NA,73,652,27,202.77777,403,59,162,"2018-08-24T21:53:43Z","QRCODE",FALSE,"Raymond James Stadium","America/New_York",TRUE,39,14,0.86513025,"Tampa, FL 33607",539,"Raymond James Stadium","FL","Tampa","Tampa, FL","raymond-james-stadium","4201 North Dale Mabry Highway",0,"https://seatgeek.com/venues/raymond-james-stadium/tickets","US","33607",-82.5034,27.9753,"2015-08-24T14:44:53Z","QRCODE_TM",FALSE
"234","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/chargers-at-broncos-tickets/12-30-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347147",4347147,"2018-12-30T21:25:00","2018-12-31T01:25:00","normal",0.899,FALSE,FALSE,"2018-12-30T14:25:00",FALSE,0.818,"nfl","","2018-04-20T01:04:06","2018-04-20T00:00:00","Los Angeles Chargers at Denver Broncos","Chargers at Broncos",NA,85,1210,187,276.80212,940,85,209,"2018-08-24T21:53:43Z","QRCODE",FALSE,"Sports Authority Field at Mile High","America/Denver",TRUE,1131,6,0.9028296,"Denver, CO 80204",751,"Sports Authority Field at Mile High","CO","Denver","Denver, CO","sports-authority-field-at-mile-high","1701 Bryant Street",0,"https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets","US","80204",-105.02,39.74,"2015-08-07T18:39:02Z","QRCODE_TM",FALSE
"235","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/49ers-at-rams-tickets/12-30-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346938",4346938,"2018-12-30T21:25:00","2018-12-31T01:25:00","normal",0.912,FALSE,FALSE,"2018-12-30T13:25:00",FALSE,0.827,"nfl","","2018-04-20T00:47:17","2018-04-20T00:00:00","San Francisco 49ers at Los Angeles Rams","49ers at Rams",NA,73,964,972,211.8107,1569,73,167,"2018-08-24T21:53:43Z","QRCODE",FALSE,"Los Angeles Memorial Coliseum","America/Los_Angeles",TRUE,51012,11,0.86898464,"Los Angeles, CA 90037",0,"Los Angeles Memorial Coliseum","CA","Los Angeles","Los Angeles, CA","los-angeles-memorial-coliseum-1","3911 S Figueroa St",0,"https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets","US","90037",-118.288,34.0138,"2018-08-23T17:59:28Z","QRCODE",FALSE
"236","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/cardinals-at-seahawks-tickets/12-30-2018-seattle-washington-centurylink-field/nfl/4347120",4347120,"2018-12-30T21:25:00","2018-12-31T01:25:00","normal",0.912,FALSE,FALSE,"2018-12-30T13:25:00",FALSE,0.826,"nfl","","2018-04-20T00:47:54","2018-04-20T00:00:00","Arizona Cardinals at Seattle Seahawks","Cardinals at Seahawks",NA,99,1224,381,326.9265,846,99,290,"2018-08-24T21:53:43Z","QRCODE",FALSE,"CenturyLink Field","America/Los_Angeles",TRUE,339,18,0.87232786,"Seattle, WA 98134",819,"CenturyLink Field","WA","Seattle","Seattle, WA","centurylink-field","800 Occidental Ave S",0,"https://seatgeek.com/venues/centurylink-field/tickets","US","98134",-122.33,47.6,"2018-03-02T22:54:54Z","QRCODE",FALSE
"237","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/pro-bowl-tickets/1-27-2019-orlando-florida-camping-world-stadium/nfl/4418626",4418626,"2019-01-27T20:00:00","2019-01-28T00:00:00","normal",0.879,FALSE,FALSE,"2019-01-27T15:00:00",FALSE,0.744,"nfl","","2018-06-20T16:00:22","2018-06-20T00:00:00","Pro Bowl","Pro Bowl",NA,65,10750,317,439.5489,137,65,177,"2015-07-10T00:00:00Z","QRCODE_TM",FALSE,"Camping World Stadium","America/New_York",TRUE,3721,7,0.83229023,"Orlando, FL 32805",534,"Camping World Stadium","FL","Orlando","Orlando, FL","camping-world-stadium","1 Citrus Bowl Place",0,"https://seatgeek.com/venues/camping-world-stadium/tickets","US","32805",-81.4016,28.5378,"2015-07-10T00:00:00Z","QRCODE_TM",FALSE
"238","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/2019-super-bowl-tickets/2-3-2019-atlanta-georgia-mercedes-benz-stadium/nfl/4470041",4470041,"2019-02-03T08:30:00","2019-02-04T05:00:00","normal",0.724,TRUE,FALSE,"2019-02-03T03:30:00",FALSE,0.63,"nfl","","2018-07-31T16:06:48","2018-07-31T00:00:00","2019 Super Bowl","2019 Super Bowl",NA,3736,612546,203,10796.473,97,NA,6643,"2018-08-23T20:14:46Z","QRCODE",FALSE,"Mercedes-Benz Stadium","America/New_York",TRUE,419590,19,0.76958936,"Atlanta, GA 30313",0,"Mercedes-Benz Stadium","GA","Atlanta","Atlanta, GA","mercedes-benz-stadium","441 M.L.K. Jr Dr NW",0,"https://seatgeek.com/venues/mercedes-benz-stadium/tickets","US","30313",-84.4,33.76,"2018-08-23T20:14:46Z","QRCODE",FALSE
