"","date","timestamp","datetime_tbd","score","url","description","created_at","date_tbd","visible_until_utc","announce_date","status","datetime_utc","type","id","title","popularity","short_title","time_tbd","datetime_local","is_open","general_admission","highest_price","lowest_price","average_price","lowest_price_good_deals","listing_count","method_accessMethod","created_at_accessMethod","employee_only_accessMethod","extended_address","display_location","slug","address","score_venue","url_venue","name","postal_code","state","city","country","id_venue","timezone","num_upcoming_events","popularity_venue","name_v2","has_upcoming_events","lon","lat","method_AccessMethod","created_at_AccessMethod","employee_only_AccessMethod"
"235","2018-09-07","2018-09-07_08.07.42",FALSE,0.886,"https://seatgeek.com/eagles-at-rams-tickets/12-16-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346919","","2018-04-20T00:47:14",FALSE,"2018-12-17T05:20:00","2018-04-20T00:00:00","normal","2018-12-17T01:20:00","nfl",4346919,"Philadelphia Eagles at Los Angeles Rams",0.842,"Eagles at Rams",FALSE,"2018-12-16T17:20:00",FALSE,NA,2652,109,324.91,109,2030,"QRCODE","2018-08-24T21:53:42Z",FALSE,"Los Angeles, CA 90037","Los Angeles, CA","los-angeles-memorial-coliseum-1","3911 S Figueroa St",0.86898464,"https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets","Los Angeles Memorial Coliseum","90037","CA","Los Angeles","US",51012,"America/Los_Angeles",14,0,"Los Angeles Memorial Coliseum",TRUE,-118.29,34.01,"QRCODE","2018-08-23T17:59:28Z",FALSE
"236","2018-09-07","2018-09-07_08.07.42",FALSE,0.874,"https://seatgeek.com/saints-at-panthers-tickets/12-17-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347035","","2018-04-20T00:47:38",FALSE,"2018-12-18T05:15:00","2018-04-20T00:00:00","normal","2018-12-18T01:15:00","nfl",4347035,"New Orleans Saints at Carolina Panthers",0.823,"Saints at Panthers",FALSE,"2018-12-17T20:15:00",FALSE,NA,5377,77,273.08,77,1688,"QRCODE","2018-08-24T21:53:42Z",FALSE,"Charlotte, NC 28202","Charlotte, NC","bank-of-america-stadium","800 South Mint Street",0.8968222,"https://seatgeek.com/venues/bank-of-america-stadium/tickets","Bank of America Stadium","28202","NC","Charlotte","US",1122,"America/New_York",10,0,"Bank of America Stadium",TRUE,-80.8524,35.2243,"QRCODE_TM","2015-09-25T18:23:51Z",FALSE
"237","2018-09-07","2018-09-07_08.07.42",FALSE,0.811,"https://seatgeek.com/redskins-at-titans-tickets/12-23-2018-nashville-tennessee-nissan-stadium/nfl/4346986","","2018-04-20T00:47:29",FALSE,"2018-12-23T21:00:00","2018-04-20T00:00:00","normal","2018-12-23T17:00:00","nfl",4346986,"Washington Redskins at Tennessee Titans",0.772,"Redskins at Titans",FALSE,"2018-12-23T12:00:00",FALSE,NA,8442,50,209.89,50,1294,"QRCODE","2018-08-24T21:53:43Z",FALSE,"Nashville, TN 37213","Nashville, TN","nissan-stadium","1 Titans Way",0.8546275,"https://seatgeek.com/venues/nissan-stadium/tickets","Nissan Stadium","37213","TN","Nashville","US",1126,"America/New_York",16,0,"Nissan Stadium",TRUE,-86.7713,36.1665,"NONE","2015-10-19T15:09:39Z",FALSE
"238","2018-09-07","2018-09-07_08.07.42",FALSE,0.834,"https://seatgeek.com/bengals-at-browns-tickets/12-23-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346994","","2018-04-20T00:47:31",FALSE,"2018-12-23T22:00:00","2018-04-20T00:00:00","normal","2018-12-23T18:00:00","nfl",4346994,"Cincinnati Bengals at Cleveland Browns",0.795,"Bengals at Browns",FALSE,"2018-12-23T13:00:00",FALSE,NA,1197,29,116.65,29,2447,"QRCODE","2018-08-24T21:53:43Z",FALSE,"Cleveland, OH 44114","Cleveland, OH","firstenergy-stadium-15","100 Alfred Lerner Way",0.86852187,"https://seatgeek.com/venues/firstenergy-stadium-15/tickets","FirstEnergy Stadium","44114","OH","Cleveland","US",1123,"America/New_York",8,0,"FirstEnergy Stadium",TRUE,-81.7,41.5065,"NONE","2015-11-11T20:55:31Z",FALSE
"239","2018-09-07","2018-09-07_08.07.42",FALSE,0.872,"https://seatgeek.com/texans-at-eagles-tickets/12-23-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4347013","","2018-04-20T00:47:35",FALSE,"2018-12-23T22:00:00","2018-04-20T00:00:00","normal","2018-12-23T18:00:00","nfl",4347013,"Houston Texans at Philadelphia Eagles",0.818,"Texans at Eagles",FALSE,"2018-12-23T13:00:00",FALSE,NA,1339,131,350.58,131,429,"QRCODE","2018-08-24T21:53:43Z",FALSE,"Philadelphia, PA 19148","Philadelphia, PA","lincoln-financial-field","1020 Pattison Ave",0.90542686,"https://seatgeek.com/venues/lincoln-financial-field/tickets","Lincoln Financial Field","19148","PA","Philadelphia","US",330,"America/New_York",17,0,"Lincoln Financial Field",TRUE,-75.1675,39.9046,"QRCODE_TM","2015-07-10T00:00:00Z",FALSE
"240","2018-09-07","2018-09-07_08.07.42",FALSE,0.828,"https://seatgeek.com/jaguars-at-dolphins-tickets/12-23-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347085","","2018-04-20T00:47:48",FALSE,"2018-12-23T22:00:00","2018-04-20T00:00:00","normal","2018-12-23T18:00:00","nfl",4347085,"Jacksonville Jaguars at Miami Dolphins",0.773,"Jaguars at Dolphins",FALSE,"2018-12-23T13:00:00",FALSE,NA,11345,51,279.77,51,1110,"QRCODE","2018-08-24T21:53:43Z",FALSE,"Miami Gardens, FL 33056","Miami Gardens, FL","hard-rock-stadium","347 Don Shula Dr.",0.8378203,"https://seatgeek.com/venues/hard-rock-stadium/tickets","Hard Rock Stadium","33056","FL","Miami Gardens","US",29,"America/New_York",39,0,"Hard Rock Stadium",TRUE,-80.24,25.96,"NONE","2017-10-03T18:58:44Z",FALSE
"241","2018-09-07","2018-09-07_08.07.42",FALSE,0.907,"https://seatgeek.com/vikings-at-lions-tickets/12-23-2018-detroit-michigan-ford-field/nfl/4347022","","2018-04-20T00:47:36",FALSE,"2018-12-23T22:00:00","2018-04-20T00:00:00","normal","2018-12-23T18:00:00","nfl",4347022,"Minnesota Vikings at Detroit Lions",0.863,"Vikings at Lions",FALSE,"2018-12-23T13:00:00",FALSE,NA,13964,75,286.67,75,1234,"QRCODE","2018-08-24T21:53:43Z",FALSE,"Detroit, MI 48226","Detroit, MI","ford-field","2000 Brush St.",0.9029952,"https://seatgeek.com/venues/ford-field/tickets","Ford Field","48226","MI","Detroit","US",346,"America/Detroit",11,0,"Ford Field",TRUE,-83.0459,42.34,"NONE","2015-11-04T17:31:52Z",FALSE
"242","2018-09-07","2018-09-07_08.07.42",FALSE,0.863,"https://seatgeek.com/falcons-at-panthers-tickets/12-23-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347046","","2018-04-20T00:47:41",FALSE,"2018-12-23T22:00:00","2018-04-20T00:00:00","normal","2018-12-23T18:00:00","nfl",4347046,"Atlanta Falcons at Carolina Panthers",0.813,"Falcons at Panthers",FALSE,"2018-12-23T13:00:00",FALSE,NA,5377,81,278.47,81,1714,"QRCODE","2018-08-24T21:53:43Z",FALSE,"Charlotte, NC 28202","Charlotte, NC","bank-of-america-stadium","800 South Mint Street",0.8968222,"https://seatgeek.com/venues/bank-of-america-stadium/tickets","Bank of America Stadium","28202","NC","Charlotte","US",1122,"America/New_York",10,0,"Bank of America Stadium",TRUE,-80.8524,35.2243,"QRCODE_TM","2015-09-25T18:23:51Z",FALSE
"243","2018-09-07","2018-09-07_08.07.42",FALSE,0.941,"https://seatgeek.com/packers-at-jets-tickets/12-23-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346959","","2018-04-20T00:47:22",FALSE,"2018-12-23T22:00:00","2018-04-20T00:00:00","normal","2018-12-23T18:00:00","nfl",4346959,"Green Bay Packers at New York Jets",0.878,"Packers at Jets",FALSE,"2018-12-23T13:00:00",FALSE,NA,6034,76,296.74,76,1630,"QRCODE","2018-08-24T21:53:43Z",FALSE,"East Rutherford, NJ 07073","East Rutherford, NJ","metlife-stadium","1 MetLife Stadium Drive",0.94873494,"https://seatgeek.com/venues/metlife-stadium/tickets","MetLife Stadium","07073","NJ","East Rutherford","US",1587,"America/New_York",21,0,"MetLife Stadium",TRUE,-74.0737,40.8142,"QRCODE_TM","2015-09-12T14:14:07Z",FALSE
"244","2018-09-07","2018-09-07_08.07.42",FALSE,0.895,"https://seatgeek.com/bills-at-patriots-tickets/12-23-2018-foxborough-massachusetts-gillette-stadium/nfl/4347093","","2018-04-20T00:47:50",FALSE,"2018-12-23T22:00:00","2018-04-20T00:00:00","normal","2018-12-23T18:00:00","nfl",4347093,"Buffalo Bills at New England Patriots",0.858,"Bills at Patriots",FALSE,"2018-12-23T13:00:00",FALSE,NA,6853,168,535.55,168,1397,"QRCODE","2018-08-24T21:53:43Z",FALSE,"Foxborough, MA 02035","Foxborough, MA","gillette-stadium","1 Patriot Place",0.8983344,"https://seatgeek.com/venues/gillette-stadium/tickets","Gillette Stadium","02035","MA","Foxborough","US",33,"America/New_York",14,0,"Gillette Stadium",TRUE,-71.2674,42.0906,"NONE","2018-08-22T15:36:58Z",FALSE
"245","2018-09-07","2018-09-07_08.07.42",FALSE,0.865,"https://seatgeek.com/giants-at-colts-tickets/12-23-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346954","","2018-04-20T00:47:20",FALSE,"2018-12-23T22:00:00","2018-04-20T00:00:00","normal","2018-12-23T18:00:00","nfl",4346954,"New York Giants at Indianapolis Colts",0.824,"Giants at Colts",FALSE,"2018-12-23T13:00:00",FALSE,NA,6154,37,164.81,37,1694,"QRCODE","2018-08-24T21:53:42Z",FALSE,"Indianapolis, IN 46225","Indianapolis, IN","lucas-oil-stadium","500 South Capitol Avenue",0.9071682,"https://seatgeek.com/venues/lucas-oil-stadium/tickets","Lucas Oil Stadium","46225","IN","Indianapolis","US",1130,"America/Indiana/Indianapolis",14,0,"Lucas Oil Stadium",TRUE,-86.1639,39.7601,"QRCODE_TM","2015-08-22T16:51:43Z",FALSE
"246","2018-09-07","2018-09-07_08.07.42",FALSE,0.921,"https://seatgeek.com/buccaneers-at-cowboys-tickets/12-23-2018-arlington-texas-at-t-stadium/nfl/4327918","","2018-04-05T23:08:46",FALSE,"2018-12-23T22:00:00","2018-04-05T00:00:00","normal","2018-12-23T18:00:00","nfl",4327918,"Tampa Bay Buccaneers at Dallas Cowboys",0.863,"Buccaneers at Cowboys",FALSE,"2018-12-23T12:00:00",TRUE,NA,4311,30,289.37,30,4148,"QRCODE","2018-04-17T22:02:33Z",FALSE,"Arlington, TX 76011","Arlington, TX","at-t-stadium","1 AT&T Way",0.9751414,"https://seatgeek.com/venues/at-t-stadium/tickets","AT&T Stadium","76011","TX","Arlington","US",4965,"America/Chicago",25,0,"AT&T Stadium",TRUE,-97.0957,32.7459,"QRCODE","2018-04-17T22:02:33Z",FALSE
"247","2018-09-07","2018-09-07_08.07.42",FALSE,0.873,"https://seatgeek.com/rams-at-cardinals-tickets/12-23-2018-glendale-arizona-state-farm-stadium/nfl/4347097","","2018-04-20T00:47:50",FALSE,"2018-12-24T01:05:00","2018-04-20T00:00:00","normal","2018-12-23T21:05:00","nfl",4347097,"Los Angeles Rams at Arizona Cardinals",0.829,"Rams at Cardinals",FALSE,"2018-12-23T14:05:00",FALSE,NA,1322,39,184.79,39,1735,"QRCODE","2018-08-24T21:53:43Z",FALSE,"Glendale, AZ 85305","Glendale, AZ","state-farm-stadium","1 Cardinals Drive",0.93402725,"https://seatgeek.com/venues/state-farm-stadium/tickets","State Farm Stadium","85305","AZ","Glendale","US",43,"America/Phoenix",11,0,"State Farm Stadium",TRUE,-112.262,33.5294,"NONE","2015-12-21T17:26:05Z",FALSE
"248","2018-09-07","2018-09-07_08.07.42",FALSE,0.885,"https://seatgeek.com/ravens-at-chargers-tickets/12-23-2018-carson-california-stubhub-center/nfl/4347106","","2018-04-20T00:47:52",FALSE,"2018-12-24T01:05:00","2018-04-20T00:00:00","normal","2018-12-23T21:05:00","nfl",4347106,"Baltimore Ravens at Los Angeles Chargers",0.826,"Ravens at Chargers",FALSE,"2018-12-23T13:05:00",FALSE,NA,1198,122,238.04,122,726,"QRCODE","2018-08-24T21:53:43Z",FALSE,"Carson, CA 90746","Carson, CA","stubhub-center","18400 Avalon Blvd",0.7228164,"https://seatgeek.com/venues/stubhub-center/tickets","StubHub Center","90746","CA","Carson","US",52,"America/Los_Angeles",14,0,"StubHub Center",TRUE,-118.261,33.8643,NA,NA,NA
"249","2018-09-07","2018-09-07_08.07.42",FALSE,0.937,"https://seatgeek.com/bears-at-49ers-tickets/12-23-2018-santa-clara-california-levi-s-stadium/nfl/4347116","","2018-04-20T00:47:54",FALSE,"2018-12-24T01:05:00","2018-04-20T00:00:00","normal","2018-12-23T21:05:00","nfl",4347116,"Chicago Bears at San Francisco 49ers",0.881,"Bears at 49ers",FALSE,"2018-12-23T13:05:00",FALSE,NA,3694,92,278.19,92,2138,"QRCODE","2018-08-24T21:53:43Z",FALSE,"Santa Clara, CA 95054","Santa Clara, CA","levi-s-stadium","4900 Marie P DeBartolo Way",0.95768774,"https://seatgeek.com/venues/levi-s-stadium/tickets","Levi's Stadium","95054","CA","Santa Clara","US",58670,"America/Los_Angeles",13,0,"Levi's Stadium",TRUE,-121.969,37.4023,"QRCODE_TM","2015-07-10T00:00:00Z",FALSE
"250","2018-09-07","2018-09-07_08.07.42",FALSE,0.902,"https://seatgeek.com/steelers-at-saints-tickets/12-23-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346967","","2018-04-20T00:47:24",FALSE,"2018-12-24T01:25:00","2018-04-20T00:00:00","normal","2018-12-23T21:25:00","nfl",4346967,"Pittsburgh Steelers at New Orleans Saints",0.838,"Steelers at Saints",FALSE,"2018-12-23T15:25:00",TRUE,NA,2400,142,370.75,142,1442,"QRCODE","2018-05-29T20:39:33Z",FALSE,"New Orleans, LA 70112","New Orleans, LA","mercedes-benz-superdome","1500 Sugar Bowl Drive",0.8966978,"https://seatgeek.com/venues/mercedes-benz-superdome/tickets","Mercedes-Benz Superdome","70112","LA","New Orleans","US",128,"America/Chicago",20,0,"Mercedes-Benz Superdome",TRUE,-90.0786,29.9515,"QRCODE_TM","2018-08-27T20:46:59Z",FALSE
"251","2018-09-07","2018-09-07_08.07.42",FALSE,0.885,"https://seatgeek.com/chiefs-at-seahawks-tickets/12-23-2018-seattle-washington-centurylink-field/nfl/4347121","","2018-04-20T00:47:55",FALSE,"2018-12-24T05:20:00","2018-04-20T00:00:00","normal","2018-12-24T01:20:00","nfl",4347121,"Kansas City Chiefs at Seattle Seahawks",0.836,"Chiefs at Seahawks",FALSE,"2018-12-23T17:20:00",FALSE,NA,1444,116,369.39,116,1479,"QRCODE","2018-08-24T21:53:43Z",FALSE,"Seattle, WA 98134","Seattle, WA","centurylink-field","800 Occidental Ave S",0.87232786,"https://seatgeek.com/venues/centurylink-field/tickets","CenturyLink Field","98134","WA","Seattle","US",339,"America/Los_Angeles",14,0,"CenturyLink Field",TRUE,-122.33,47.6,"QRCODE","2018-03-02T22:54:54Z",FALSE
"252","2018-09-07","2018-09-07_08.07.42",FALSE,0.871,"https://seatgeek.com/broncos-at-raiders-tickets/12-24-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347150","","2018-04-20T01:04:24",FALSE,"2018-12-25T05:15:00","2018-04-20T00:00:00","normal","2018-12-25T01:15:00","nfl",4347150,"Denver Broncos at Oakland Raiders",0.815,"Broncos at Raiders",FALSE,"2018-12-24T17:15:00",FALSE,NA,2273,84,247.53,84,1528,"QRCODE","2018-08-24T21:53:43Z",FALSE,"Oakland, CA 94621","Oakland, CA","oakland-alameda-county-coliseum","7000 Coliseum Way",0.7817843,"https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","Oakland-Alameda County Coliseum","94621","CA","Oakland","US",14,"America/Los_Angeles",30,0,"Oakland-Alameda County Coliseum",TRUE,-122.201,37.7469,"PDF417","2015-06-24T00:00:00Z",FALSE
"253","2018-09-07","2018-09-07_08.07.42",FALSE,0.801,"https://seatgeek.com/colts-at-titans-tickets/12-30-2018-nashville-tennessee-nissan-stadium/nfl/4346984","","2018-04-20T00:47:28",FALSE,"2018-12-30T21:00:00","2018-04-20T00:00:00","normal","2018-12-30T17:00:00","nfl",4346984,"Indianapolis Colts at Tennessee Titans",0.758,"Colts at Titans",FALSE,"2018-12-30T12:00:00",FALSE,NA,8105,36,191.9,36,1546,"QRCODE","2018-08-24T21:53:43Z",FALSE,"Nashville, TN 37213","Nashville, TN","nissan-stadium","1 Titans Way",0.8546275,"https://seatgeek.com/venues/nissan-stadium/tickets","Nissan Stadium","37213","TN","Nashville","US",1126,"America/New_York",16,0,"Nissan Stadium",TRUE,-86.7713,36.1665,"NONE","2015-10-19T15:09:39Z",FALSE
"254","2018-09-07","2018-09-07_08.07.42",FALSE,0.784,"https://seatgeek.com/browns-at-ravens-tickets/12-30-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347065","","2018-04-20T00:47:44",FALSE,"2018-12-30T22:00:00","2018-04-20T00:00:00","normal","2018-12-30T18:00:00","nfl",4347065,"Cleveland Browns at Baltimore Ravens",0.744,"Browns at Ravens",FALSE,"2018-12-30T13:00:00",FALSE,NA,24186,32,196.34,32,2120,"QRCODE","2018-08-24T21:53:43Z",FALSE,"Baltimore, MD 21230","Baltimore, MD","m-t-bank-stadium","1101 Russell St",0.8927189,"https://seatgeek.com/venues/m-t-bank-stadium/tickets","M&T Bank Stadium","21230","MD","Baltimore","US",1121,"America/New_York",9,0,"M&T Bank Stadium",TRUE,-76.623,39.2774,"QRCODE_TM","2015-08-04T00:00:00Z",FALSE
"255","2018-09-07","2018-09-07_08.07.42",FALSE,0.918,"https://seatgeek.com/eagles-at-redskins-tickets/12-30-2018-landover-maryland-fedex-field/nfl/4346934","","2018-04-20T00:47:17",FALSE,"2018-12-30T22:00:00","2018-04-20T00:00:00","normal","2018-12-30T18:00:00","nfl",4346934,"Philadelphia Eagles at Washington Redskins",0.855,"Eagles at Redskins",FALSE,"2018-12-30T13:00:00",FALSE,NA,1198,109,263.19,109,1872,"QRCODE","2018-08-24T21:53:43Z",FALSE,"Landover, MD 20785","Landover, MD","fedex-field","1600 Fedex Way",0.9333444,"https://seatgeek.com/venues/fedex-field/tickets","FedEx Field","20785","MD","Landover","US",35,"America/New_York",9,0,"FedEx Field",TRUE,-76.8658,38.9071,"QRCODE_TM","2015-09-12T14:13:58Z",FALSE
"256","2018-09-07","2018-09-07_08.07.42",FALSE,0.9,"https://seatgeek.com/jets-at-patriots-tickets/12-30-2018-foxborough-massachusetts-gillette-stadium/nfl/4347090","","2018-04-20T00:47:49",FALSE,"2018-12-30T22:00:00","2018-04-20T00:00:00","normal","2018-12-30T18:00:00","nfl",4347090,"New York Jets at New England Patriots",0.859,"Jets at Patriots",FALSE,"2018-12-30T13:00:00",FALSE,NA,149254,173,654.5,173,1463,"QRCODE","2018-08-24T21:53:43Z",FALSE,"Foxborough, MA 02035","Foxborough, MA","gillette-stadium","1 Patriot Place",0.8983344,"https://seatgeek.com/venues/gillette-stadium/tickets","Gillette Stadium","02035","MA","Foxborough","US",33,"America/New_York",14,0,"Gillette Stadium",TRUE,-71.2674,42.0906,"NONE","2018-08-22T15:36:58Z",FALSE
"257","2018-09-07","2018-09-07_08.07.42",FALSE,0.885,"https://seatgeek.com/bears-at-vikings-tickets/12-30-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347134","","2018-04-20T01:04:04",FALSE,"2018-12-30T22:00:00","2018-04-20T00:00:00","normal","2018-12-30T18:00:00","nfl",4347134,"Chicago Bears at Minnesota Vikings",0.84,"Bears at Vikings",FALSE,"2018-12-30T12:00:00",FALSE,NA,11271,99,346.89,99,1511,"QRCODE","2018-08-24T21:53:43Z",FALSE,"Minneapolis, MN 55415","Minneapolis, MN","u-s-bank-stadium","401 Chicago Avenue",0.88524246,"https://seatgeek.com/venues/u-s-bank-stadium/tickets","U.S. Bank Stadium","55415","MN","Minneapolis","US",218451,"America/Chicago",14,0,"U.S. Bank Stadium",TRUE,-93.26,44.97,"NONE","2018-08-22T15:34:15Z",FALSE
"258","2018-09-07","2018-09-07_08.07.42",FALSE,0.837,"https://seatgeek.com/jaguars-at-texans-tickets/12-30-2018-houston-texas-nrg-stadium/nfl/4347012","","2018-04-20T00:47:34",FALSE,"2018-12-30T22:00:00","2018-04-20T00:00:00","normal","2018-12-30T18:00:00","nfl",4347012,"Jacksonville Jaguars at Houston Texans",0.781,"Jaguars at Texans",FALSE,"2018-12-30T12:00:00",FALSE,NA,5377,53,216.59,53,1892,"QRCODE","2018-08-24T21:53:43Z",FALSE,"Houston, TX 77054","Houston, TX","nrg-stadium","1 Reliant Park",0.8624192,"https://seatgeek.com/venues/nrg-stadium/tickets","NRG Stadium","77054","TX","Houston","US",41,"America/Chicago",47,0,"NRG Stadium",TRUE,-95.4107,29.6847,"QRCODE_TM","2015-11-04T18:42:27Z",FALSE
"259","2018-09-07","2018-09-07_08.07.42",FALSE,0.824,"https://seatgeek.com/dolphins-at-bills-tickets/12-30-2018-orchard-park-new-york-new-era-field/nfl/4347056","","2018-04-20T00:47:43",FALSE,"2018-12-30T22:00:00","2018-04-20T00:00:00","normal","2018-12-30T18:00:00","nfl",4347056,"Miami Dolphins at Buffalo Bills",0.777,"Dolphins at Bills",FALSE,"2018-12-30T13:00:00",FALSE,NA,2459,28,119.12,28,2886,"QRCODE","2018-08-24T21:53:43Z",FALSE,"Orchard Park, NY 14127","Orchard Park, NY","new-era-field","1 Bills Drive",0.8815085,"https://seatgeek.com/venues/new-era-field/tickets","New Era Field","14127","NY","Orchard Park","US",1135,"America/New_York",8,0,"New Era Field",TRUE,-78.7874,42.7737,"QRCODE_TM","2015-08-12T16:52:53Z",FALSE
"260","2018-09-07","2018-09-07_08.07.42",FALSE,0.96,"https://seatgeek.com/cowboys-at-giants-tickets/12-30-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347030","","2018-04-20T00:47:37",FALSE,"2018-12-30T22:00:00","2018-04-20T00:00:00","normal","2018-12-30T18:00:00","nfl",4347030,"Dallas Cowboys at New York Giants",0.888,"Cowboys at Giants",FALSE,"2018-12-30T13:00:00",FALSE,NA,5678,155,461.93,155,2015,"QRCODE","2018-08-24T21:53:43Z",FALSE,"East Rutherford, NJ 07073","East Rutherford, NJ","metlife-stadium","1 MetLife Stadium Drive",0.94873494,"https://seatgeek.com/venues/metlife-stadium/tickets","MetLife Stadium","07073","NJ","East Rutherford","US",1587,"America/New_York",21,0,"MetLife Stadium",TRUE,-74.0737,40.8142,"QRCODE_TM","2015-09-12T14:14:07Z",FALSE
"261","2018-09-07","2018-09-07_08.07.42",FALSE,0.837,"https://seatgeek.com/bengals-at-steelers-tickets/12-30-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347076","","2018-04-20T00:47:46",FALSE,"2018-12-30T22:00:00","2018-04-20T00:00:00","normal","2018-12-30T18:00:00","nfl",4347076,"Cincinnati Bengals at Pittsburgh Steelers",0.785,"Bengals at Steelers",FALSE,"2018-12-30T13:00:00",FALSE,NA,123594,76,295.07,76,1929,"QRCODE","2018-08-24T21:53:43Z",FALSE,"Pittsburgh, PA 15212","Pittsburgh, PA","heinz-field","100 Art Rooney Avenue",0.9033526,"https://seatgeek.com/venues/heinz-field/tickets","Heinz Field","15212","PA","Pittsburgh","US",1119,"America/New_York",13,0,"Heinz Field",TRUE,-80.0158,40.4468,"QRCODE_TM","2015-12-08T15:36:23Z",FALSE
"262","2018-09-07","2018-09-07_08.07.42",FALSE,0.858,"https://seatgeek.com/panthers-at-saints-tickets/12-30-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346966","","2018-04-20T00:47:23",FALSE,"2018-12-30T22:00:00","2018-04-20T00:00:00","normal","2018-12-30T18:00:00","nfl",4346966,"Carolina Panthers at New Orleans Saints",0.802,"Panthers at Saints",FALSE,"2018-12-30T12:00:00",TRUE,NA,2400,74,253.5,74,1604,"QRCODE","2018-05-29T20:39:40Z",FALSE,"New Orleans, LA 70112","New Orleans, LA","mercedes-benz-superdome","1500 Sugar Bowl Drive",0.8966978,"https://seatgeek.com/venues/mercedes-benz-superdome/tickets","Mercedes-Benz Superdome","70112","LA","New Orleans","US",128,"America/Chicago",20,0,"Mercedes-Benz Superdome",TRUE,-90.0786,29.9515,"QRCODE_TM","2018-08-27T20:46:59Z",FALSE
"263","2018-09-07","2018-09-07_08.07.42",FALSE,0.888,"https://seatgeek.com/lions-at-packers-tickets/12-30-2018-green-bay-wisconsin-lambeau-field/nfl/4346913","","2018-04-20T00:47:13",FALSE,"2018-12-30T22:00:00","2018-04-20T00:00:00","normal","2018-12-30T18:00:00","nfl",4346913,"Detroit Lions at Green Bay Packers",0.836,"Lions at Packers",FALSE,"2018-12-30T12:00:00",FALSE,NA,24585,144,305.98,144,3385,"QRCODE","2018-08-24T21:53:43Z",FALSE,"Green Bay, WI 54304","Green Bay, WI","lambeau-field","1265 Lombardi Avenue",0.92909414,"https://seatgeek.com/venues/lambeau-field/tickets","Lambeau Field","54304","WI","Green Bay","US",1125,"America/Chicago",8,0,"Lambeau Field",TRUE,-88.0622,44.5013,"QRCODE_TM","2015-09-02T22:43:34Z",FALSE
