"","date","timestamp","url","title","short_title","datetime_utc","status","created_at","date_tbd","description","id","visible_until_utc","datetime_local","is_open","datetime_tbd","score","announce_date","popularity","type","time_tbd","general_admission","average_price","lowest_price","lowest_price_good_deals","highest_price","listing_count","median_price","visible_listing_count","created_at_accessMethod","employee_only_accessMethod","method_accessMethod","url_venue","address","num_upcoming_events","display_location","name","city","timezone","extended_address","slug","has_upcoming_events","country","state","id_venue","name_v2","postal_code","score_venue","popularity_venue","lat","lon","created_at_AccessMethod","employee_only_AccessMethod","method_AccessMethod"
"169","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/raiders-at-cardinals-tickets/11-18-2018-glendale-arizona-state-farm-stadium/nfl/4347100","Oakland Raiders at Arizona Cardinals","Raiders at Cardinals","2018-11-18T21:05:00","normal","2018-04-20T00:47:51",FALSE,"",4347100,"2018-11-19T01:05:00","2018-11-18T14:05:00",FALSE,FALSE,0.948,"2018-04-20T00:00:00",0.87,"nfl",FALSE,NA,296.98,104,104,608,80,NA,NA,"2018-08-24T21:53:40Z",FALSE,"QRCODE","https://seatgeek.com/venues/state-farm-stadium/tickets","1 Cardinals Drive",11,"Glendale, AZ","State Farm Stadium","Glendale","America/Phoenix","Glendale, AZ 85305","state-farm-stadium",TRUE,"US","AZ",43,"State Farm Stadium","85305",0.93402725,0,33.5294,-112.262,"2015-12-21T17:26:05Z",FALSE,"NONE"
"170","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/broncos-at-chargers-tickets/11-18-2018-carson-california-stubhub-center/nfl/4347110","Denver Broncos at Los Angeles Chargers","Broncos at Chargers","2018-11-18T21:05:00","normal","2018-04-20T00:47:52",FALSE,"",4347110,"2018-11-19T01:05:00","2018-11-18T13:05:00",FALSE,FALSE,0.968,"2018-04-20T00:00:00",0.873,"nfl",FALSE,NA,289.78,178,182,765,297,NA,NA,"2018-08-24T21:53:40Z",FALSE,"QRCODE","https://seatgeek.com/venues/stubhub-center/tickets","18400 Avalon Blvd",14,"Carson, CA","StubHub Center","Carson","America/Los_Angeles","Carson, CA 90746","stubhub-center",TRUE,"US","CA",52,"StubHub Center","90746",0.7228164,0,33.8643,-118.261,NA,NA,NA
"171","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/steelers-at-jaguars-tickets/11-18-2018-jacksonville-florida-tiaa-bank-field/nfl/4346947","Pittsburgh Steelers at Jacksonville Jaguars","Steelers at Jaguars","2018-11-19T01:20:00","normal","2018-04-20T00:47:19",FALSE,"",4346947,"2018-11-19T05:20:00","2018-11-18T20:20:00",FALSE,FALSE,0.903,"2018-04-20T00:00:00",0.824,"nfl",FALSE,NA,379.29,164,164,1016,494,NA,NA,"2018-08-24T21:53:40Z",FALSE,"QRCODE","https://seatgeek.com/venues/tiaa-bank-field/tickets","1 Everbank Field Dr",10,"Jacksonville, FL","TIAA Bank Field","Jacksonville","America/New_York","Jacksonville, FL 32202","tiaa-bank-field",TRUE,"US","FL",5178,"TIAA Bank Field","32202",0.83759147,0,30.3239,-81.6373,"2015-10-17T20:03:42Z",FALSE,"QRCODE_TM"
"172","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/chiefs-at-rams-tickets/11-19-2018-mexico-city-mexico-estadio-azteca-2/nfl/4347137","Kansas City Chiefs at Los Angeles Rams","Chiefs at Rams","2018-11-20T01:15:00","normal","2018-04-20T01:04:04",FALSE,"",4347137,"2018-11-20T05:15:00","2018-11-19T19:15:00",FALSE,FALSE,0.915,"2018-04-20T00:00:00",0.831,"nfl",FALSE,NA,366.71,152,152,679,70,NA,NA,"2018-08-24T21:53:40Z",FALSE,"QRCODE","https://seatgeek.com/venues/estadio-azteca-2/tickets","Calzada de Tlalpan 3665",1,"Mexico City, Mexico","Estadio Azteca","Mexico City","America/Mexico_City","Mexico City, Mexico","estadio-azteca-2",TRUE,"Mexico",NA,41952,"Estadio Azteca","14370",0,0,19.3,-99.15,NA,NA,NA
"173","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/bears-at-lions-tickets/11-22-2018-detroit-michigan-ford-field/nfl/4347024","Chicago Bears at Detroit Lions","Bears at Lions","2018-11-22T17:30:00","normal","2018-04-20T00:47:36",FALSE,"",4347024,"2018-11-22T21:30:00","2018-11-22T12:30:00",FALSE,FALSE,0.939,"2018-04-20T00:00:00",0.862,"nfl",FALSE,NA,209.44,103,109,1203,576,NA,NA,"2018-08-24T21:53:40Z",FALSE,"QRCODE","https://seatgeek.com/venues/ford-field/tickets","2000 Brush St.",11,"Detroit, MI","Ford Field","Detroit","America/Detroit","Detroit, MI 48226","ford-field",TRUE,"US","MI",346,"Ford Field","48226",0.9029952,0,42.34,-83.0459,"2015-11-04T17:31:52Z",FALSE,"NONE"
"174","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/redskins-at-cowboys-tickets/11-22-2018-arlington-texas-at-t-stadium/nfl/4327921","Washington Redskins at Dallas Cowboys","Redskins at Cowboys","2018-11-22T21:30:00","normal","2018-04-05T23:08:47",FALSE,"",4327921,"2018-11-23T01:30:00","2018-11-22T15:30:00",TRUE,FALSE,0.992,"2018-04-05T00:00:00",0.89,"nfl",FALSE,NA,403.59,33,33,6154,2948,NA,NA,"2018-04-17T22:02:33Z",FALSE,"QRCODE","https://seatgeek.com/venues/at-t-stadium/tickets","1 AT&T Way",24,"Arlington, TX","AT&T Stadium","Arlington","America/Chicago","Arlington, TX 76011","at-t-stadium",TRUE,"US","TX",4965,"AT&T Stadium","76011",0.9751414,0,32.7459,-97.0957,"2018-04-17T22:02:33Z",FALSE,"QRCODE"
"175","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/falcons-at-saints-tickets/11-22-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346968","Atlanta Falcons at New Orleans Saints","Falcons at Saints","2018-11-23T01:20:00","normal","2018-04-20T00:47:24",FALSE,"",4346968,"2018-11-23T05:20:00","2018-11-22T19:20:00",TRUE,FALSE,0.904,"2018-04-20T00:00:00",0.819,"nfl",FALSE,NA,328.48,120,120,4200,1294,NA,NA,"2018-05-29T20:39:22Z",FALSE,"QRCODE","https://seatgeek.com/venues/mercedes-benz-superdome/tickets","1500 Sugar Bowl Drive",20,"New Orleans, LA","Mercedes-Benz Superdome","New Orleans","America/Chicago","New Orleans, LA 70112","mercedes-benz-superdome",TRUE,"US","LA",128,"Mercedes-Benz Superdome","70112",0.8966978,0,29.9515,-90.0786,"2018-08-27T20:46:59Z",FALSE,"QRCODE_TM"
"176","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/coastal-carolina-chanticleers-at-south-alabama-jaguars-football-tickets/ncaa-football/2018-11-23-12-pm/4281983","Coastal Carolina Chanticleers at South Alabama Jaguars Football","Coastal Carolina at South Alabama","2018-11-23T18:00:00","normal","2018-02-28T15:00:16",FALSE,"",4281983,"2018-11-23T22:00:00","2018-11-23T12:00:00",FALSE,FALSE,0.37,"2018-02-28T00:00:00",0.386,"ncaa_football",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://seatgeek.com/venues/ladd-peebles-stadium/tickets","1621 Virginia St.",7,"Mobile, AL","Ladd Peebles Stadium","Mobile","America/Chicago","Mobile, AL 36604","ladd-peebles-stadium",TRUE,"US","AL",3716,"Ladd Peebles Stadium","36604",0.50177634,0,30.6748,-88.0761,NA,NA,NA
"177","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/jaguars-at-bills-tickets/11-25-2018-orchard-park-new-york-new-era-field/nfl/4347058","Jacksonville Jaguars at Buffalo Bills","Jaguars at Bills","2018-11-25T18:00:00","normal","2018-04-20T00:47:43",FALSE,"",4347058,"2018-11-25T22:00:00","2018-11-25T13:00:00",FALSE,FALSE,0.881,"2018-04-20T00:00:00",0.81,"nfl",FALSE,NA,101.71,39,39,584,1010,NA,NA,"2018-08-24T21:53:41Z",FALSE,"QRCODE","https://seatgeek.com/venues/new-era-field/tickets","1 Bills Drive",8,"Orchard Park, NY","New Era Field","Orchard Park","America/New_York","Orchard Park, NY 14127","new-era-field",TRUE,"US","NY",1135,"New Era Field","14127",0.8815085,0,42.7737,-78.7874,"2015-08-12T16:52:53Z",FALSE,"QRCODE_TM"
"178","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/browns-at-bengals-tickets/11-25-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347039","Cleveland Browns at Cincinnati Bengals","Browns at Bengals","2018-11-25T18:00:00","normal","2018-04-20T00:47:39",FALSE,"",4347039,"2018-11-25T22:00:00","2018-11-25T13:00:00",FALSE,FALSE,0.89,"2018-04-20T00:00:00",0.813,"nfl",FALSE,NA,105.98,49,49,424,639,NA,NA,"2018-08-24T21:53:40Z",FALSE,"QRCODE","https://seatgeek.com/venues/paul-brown-stadium/tickets","1 Paul Brown Stadium",9,"Cincinnati, OH","Paul Brown Stadium","Cincinnati","America/New_York","Cincinnati, OH 45202","paul-brown-stadium",TRUE,"US","OH",1124,"Paul Brown Stadium","45202",0.86166537,0,39.0961,-84.5177,"2015-10-09T16:14:37Z",FALSE,"QRCODE_TM"
"179","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/giants-at-eagles-tickets/11-25-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4346918","New York Giants at Philadelphia Eagles","Giants at Eagles","2018-11-25T18:00:00","normal","2018-04-20T00:47:14",FALSE,"",4346918,"2018-11-25T22:00:00","2018-11-25T13:00:00",FALSE,FALSE,0.958,"2018-04-20T00:00:00",0.868,"nfl",FALSE,NA,413.59,212,212,1239,409,NA,NA,"2018-08-24T21:53:40Z",FALSE,"QRCODE","https://seatgeek.com/venues/lincoln-financial-field/tickets","1020 Pattison Ave",17,"Philadelphia, PA","Lincoln Financial Field","Philadelphia","America/New_York","Philadelphia, PA 19148","lincoln-financial-field",TRUE,"US","PA",330,"Lincoln Financial Field","19148",0.90542686,0,39.9046,-75.1675,"2015-07-10T00:00:00Z",FALSE,"QRCODE_TM"
"180","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/seahawks-at-panthers-tickets/11-25-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347125","Seattle Seahawks at Carolina Panthers","Seahawks at Panthers","2018-11-25T18:00:00","normal","2018-04-20T00:47:55",FALSE,"",4347125,"2018-11-25T22:00:00","2018-11-25T13:00:00",FALSE,FALSE,0.922,"2018-04-20T00:00:00",0.838,"nfl",FALSE,NA,255.28,84,84,5377,492,NA,NA,"2018-08-24T21:53:41Z",FALSE,"QRCODE","https://seatgeek.com/venues/bank-of-america-stadium/tickets","800 South Mint Street",10,"Charlotte, NC","Bank of America Stadium","Charlotte","America/New_York","Charlotte, NC 28202","bank-of-america-stadium",TRUE,"US","NC",1122,"Bank of America Stadium","28202",0.8968222,0,35.2243,-80.8524,"2015-09-25T18:23:51Z",FALSE,"QRCODE_TM"
"181","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/patriots-at-jets-tickets/11-25-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347098","New England Patriots at New York Jets","Patriots at Jets","2018-11-25T18:00:00","normal","2018-04-20T00:47:50",FALSE,"",4347098,"2018-11-25T22:00:00","2018-11-25T13:00:00",FALSE,FALSE,0.986,"2018-04-20T00:00:00",0.887,"nfl",FALSE,NA,279.99,101,101,1391,760,NA,NA,"2018-08-24T21:53:41Z",FALSE,"QRCODE","https://seatgeek.com/venues/metlife-stadium/tickets","1 MetLife Stadium Drive",20,"East Rutherford, NJ","MetLife Stadium","East Rutherford","America/New_York","East Rutherford, NJ 07073","metlife-stadium",TRUE,"US","NJ",1587,"MetLife Stadium","07073",0.94873494,0,40.8142,-74.0737,"2015-09-12T14:14:07Z",FALSE,"QRCODE_TM"
"182","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/raiders-at-ravens-tickets/11-25-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347067","Oakland Raiders at Baltimore Ravens","Raiders at Ravens","2018-11-25T18:00:00","normal","2018-04-20T00:47:44",FALSE,"",4347067,"2018-11-25T22:00:00","2018-11-25T13:00:00",FALSE,FALSE,0.876,"2018-04-20T00:00:00",0.804,"nfl",FALSE,NA,197.02,68,68,771,436,NA,NA,"2018-08-24T21:53:41Z",FALSE,"QRCODE","https://seatgeek.com/venues/m-t-bank-stadium/tickets","1101 Russell St",9,"Baltimore, MD","M&T Bank Stadium","Baltimore","America/New_York","Baltimore, MD 21230","m-t-bank-stadium",TRUE,"US","MD",1121,"M&T Bank Stadium","21230",0.8927189,0,39.2774,-76.623,"2015-08-04T00:00:00Z",FALSE,"QRCODE_TM"
"183","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/49ers-at-buccaneers-tickets/11-25-2018-tampa-florida-raymond-james-stadium/nfl/4346928","San Francisco 49ers at Tampa Bay Buccaneers","49ers at Buccaneers","2018-11-25T18:00:00","normal","2018-04-20T00:47:15",FALSE,"",4346928,"2018-11-25T22:00:00","2018-11-25T13:00:00",FALSE,FALSE,0.896,"2018-04-20T00:00:00",0.817,"nfl",FALSE,NA,236.85,71,71,1197,41,NA,NA,"2018-08-24T21:53:40Z",FALSE,"QRCODE","https://seatgeek.com/venues/raymond-james-stadium/tickets","4201 North Dale Mabry Highway",16,"Tampa, FL","Raymond James Stadium","Tampa","America/New_York","Tampa, FL 33607","raymond-james-stadium",TRUE,"US","FL",39,"Raymond James Stadium","33607",0.86513025,0,27.9753,-82.5034,"2015-08-24T14:44:53Z",FALSE,"QRCODE_TM"
"184","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/dolphins-at-colts-tickets/11-25-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346956","Miami Dolphins at Indianapolis Colts","Dolphins at Colts","2018-11-25T18:00:00","normal","2018-04-20T00:47:21",FALSE,"",4346956,"2018-11-25T22:00:00","2018-11-25T13:00:00",FALSE,FALSE,0.89,"2018-04-20T00:00:00",0.819,"nfl",FALSE,NA,114.37,35,36,931,750,NA,NA,"2018-08-24T21:53:40Z",FALSE,"QRCODE","https://seatgeek.com/venues/lucas-oil-stadium/tickets","500 South Capitol Avenue",14,"Indianapolis, IN","Lucas Oil Stadium","Indianapolis","America/Indiana/Indianapolis","Indianapolis, IN 46225","lucas-oil-stadium",TRUE,"US","IN",1130,"Lucas Oil Stadium","46225",0.9071682,0,39.7601,-86.1639,"2015-08-22T16:51:43Z",FALSE,"QRCODE_TM"
"185","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/cardinals-at-chargers-tickets/11-25-2018-carson-california-stubhub-center/nfl/4347109","Arizona Cardinals at Los Angeles Chargers","Cardinals at Chargers","2018-11-25T21:05:00","normal","2018-04-20T00:47:52",FALSE,"",4347109,"2018-11-26T01:05:00","2018-11-25T13:05:00",FALSE,FALSE,0.897,"2018-04-20T00:00:00",0.809,"nfl",FALSE,NA,207.42,104,104,578,443,NA,NA,"2018-08-24T21:53:41Z",FALSE,"QRCODE","https://seatgeek.com/venues/stubhub-center/tickets","18400 Avalon Blvd",14,"Carson, CA","StubHub Center","Carson","America/Los_Angeles","Carson, CA 90746","stubhub-center",TRUE,"US","CA",52,"StubHub Center","90746",0.7228164,0,33.8643,-118.261,NA,NA,NA
"186","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/steelers-at-broncos-tickets/11-25-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347143","Pittsburgh Steelers at Denver Broncos","Steelers at Broncos","2018-11-25T21:25:00","normal","2018-04-20T01:04:05",FALSE,"",4347143,"2018-11-26T01:25:00","2018-11-25T14:25:00",FALSE,FALSE,0.933,"2018-04-20T00:00:00",0.852,"nfl",FALSE,NA,487.49,218,228,2393,179,NA,NA,"2018-08-24T21:53:41Z",FALSE,"QRCODE","https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets","1701 Bryant St.",8,"Denver, CO","Sports Authority Field at Mile High","Denver","America/Denver","Denver, CO 80204","sports-authority-field-at-mile-high",TRUE,"US","CO",1131,"Sports Authority Field at Mile High","80204",0.9028296,0,39.74,-105.02,"2015-08-07T18:39:02Z",FALSE,"QRCODE_TM"
"187","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/packers-at-vikings-tickets/11-25-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347133","Green Bay Packers at Minnesota Vikings","Packers at Vikings","2018-11-26T01:20:00","normal","2018-04-20T01:04:04",FALSE,"",4347133,"2018-11-26T05:20:00","2018-11-25T19:20:00",FALSE,FALSE,0.959,"2018-04-20T00:00:00",0.871,"nfl",FALSE,NA,439.26,209,209,3595,578,NA,NA,"2018-08-24T21:53:41Z",FALSE,"QRCODE","https://seatgeek.com/venues/u-s-bank-stadium/tickets","401 Chicago Avenue",14,"Minneapolis, MN","U.S. Bank Stadium","Minneapolis","America/Chicago","Minneapolis, MN 55415","u-s-bank-stadium",TRUE,"US","MN",218451,"U.S. Bank Stadium","55415",0.88524246,0,44.97,-93.26,"2018-08-22T15:34:15Z",FALSE,"NONE"
"188","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/titans-at-texans-tickets/11-26-2018-houston-texas-nrg-stadium/nfl/4347017","Tennessee Titans at Houston Texans","Titans at Texans","2018-11-27T01:15:00","normal","2018-04-20T00:47:36",FALSE,"",4347017,"2018-11-27T05:15:00","2018-11-26T19:15:00",FALSE,FALSE,0.871,"2018-04-20T00:00:00",0.78,"nfl",FALSE,NA,180.75,44,44,1198,589,NA,NA,"2018-08-24T21:53:41Z",FALSE,"QRCODE","https://seatgeek.com/venues/nrg-stadium/tickets","1 Reliant Park",46,"Houston, TX","NRG Stadium","Houston","America/Chicago","Houston, TX 77054","nrg-stadium",TRUE,"US","TX",41,"NRG Stadium","77054",0.8624192,0,29.6847,-95.4107,"2015-11-04T18:42:27Z",FALSE,"QRCODE_TM"
"189","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/saints-at-cowboys-tickets/11-29-2018-arlington-texas-at-t-stadium/nfl/4327920","New Orleans Saints at Dallas Cowboys","Saints at Cowboys","2018-11-30T01:20:00","normal","2018-04-05T23:08:47",FALSE,"",4327920,"2018-11-30T05:20:00","2018-11-29T19:20:00",TRUE,FALSE,1.005,"2018-04-05T00:00:00",0.895,"nfl",FALSE,NA,423.48,46,46,4309,2785,NA,NA,"2018-04-17T22:02:33Z",FALSE,"QRCODE","https://seatgeek.com/venues/at-t-stadium/tickets","1 AT&T Way",24,"Arlington, TX","AT&T Stadium","Arlington","America/Chicago","Arlington, TX 76011","at-t-stadium",TRUE,"US","TX",4965,"AT&T Stadium","76011",0.9751414,0,32.7459,-97.0957,"2018-04-17T22:02:33Z",FALSE,"QRCODE"
"190","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/rams-at-lions-tickets/12-2-2018-detroit-michigan-ford-field/nfl/4347023","Los Angeles Rams at Detroit Lions","Rams at Lions","2018-12-02T18:00:00","normal","2018-04-20T00:47:36",FALSE,"",4347023,"2018-12-02T22:00:00","2018-12-02T13:00:00",FALSE,FALSE,0.908,"2018-04-20T00:00:00",0.827,"nfl",FALSE,NA,156.07,71,73,906,511,NA,NA,"2018-08-24T21:53:41Z",FALSE,"QRCODE","https://seatgeek.com/venues/ford-field/tickets","2000 Brush St.",11,"Detroit, MI","Ford Field","Detroit","America/Detroit","Detroit, MI 48226","ford-field",TRUE,"US","MI",346,"Ford Field","48226",0.9029952,0,42.34,-83.0459,"2015-11-04T17:31:52Z",FALSE,"NONE"
"191","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/panthers-at-buccaneers-tickets/12-2-2018-tampa-florida-raymond-james-stadium/nfl/4346927","Carolina Panthers at Tampa Bay Buccaneers","Panthers at Buccaneers","2018-12-02T18:00:00","normal","2018-04-20T00:47:15",FALSE,"",4346927,"2018-12-02T22:00:00","2018-12-02T13:00:00",FALSE,FALSE,0.896,"2018-04-20T00:00:00",0.809,"nfl",FALSE,NA,179.12,56,62,1200,41,NA,NA,"2018-08-24T21:53:41Z",FALSE,"QRCODE","https://seatgeek.com/venues/raymond-james-stadium/tickets","4201 North Dale Mabry Highway",16,"Tampa, FL","Raymond James Stadium","Tampa","America/New_York","Tampa, FL 33607","raymond-james-stadium",TRUE,"US","FL",39,"Raymond James Stadium","33607",0.86513025,0,27.9753,-82.5034,"2015-08-24T14:44:53Z",FALSE,"QRCODE_TM"
"192","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/bills-at-dolphins-tickets/12-2-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347087","Buffalo Bills at Miami Dolphins","Bills at Dolphins","2018-12-02T18:00:00","normal","2018-04-20T00:47:48",FALSE,"",4347087,"2018-12-02T22:00:00","2018-12-02T13:00:00",FALSE,FALSE,0.897,"2018-04-20T00:00:00",0.797,"nfl",FALSE,NA,191.66,46,46,902,243,NA,NA,"2018-08-24T21:53:41Z",FALSE,"QRCODE","https://seatgeek.com/venues/hard-rock-stadium/tickets","347 Don Shula Dr.",38,"Miami Gardens, FL","Hard Rock Stadium","Miami Gardens","America/New_York","Miami Gardens, FL 33056","hard-rock-stadium",TRUE,"US","FL",29,"Hard Rock Stadium","33056",0.8378203,0,25.96,-80.24,"2017-10-03T18:58:44Z",FALSE,"NONE"
"193","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/cardinals-at-packers-tickets/12-2-2018-green-bay-wisconsin-lambeau-field/nfl/4346909","Arizona Cardinals at Green Bay Packers","Cardinals at Packers","2018-12-02T18:00:00","normal","2018-04-20T00:47:13",FALSE,"",4346909,"2018-12-02T22:00:00","2018-12-02T12:00:00",FALSE,FALSE,0.909,"2018-04-20T00:00:00",0.818,"nfl",FALSE,NA,263.04,152,152,684,487,NA,NA,"2018-08-24T21:53:41Z",FALSE,"QRCODE","https://seatgeek.com/venues/lambeau-field/tickets","1265 Lombardi Avenue",8,"Green Bay, WI","Lambeau Field","Green Bay","America/Chicago","Green Bay, WI 54304","lambeau-field",TRUE,"US","WI",1125,"Lambeau Field","54304",0.92909414,0,44.5013,-88.0622,"2015-09-02T22:43:34Z",FALSE,"QRCODE_TM"
"194","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/chargers-at-steelers-tickets/12-2-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347108","Los Angeles Chargers at Pittsburgh Steelers","Chargers at Steelers","2018-12-02T18:00:00","normal","2018-04-20T00:47:52",FALSE,"",4347108,"2018-12-02T22:00:00","2018-12-02T13:00:00",FALSE,FALSE,0.918,"2018-04-20T00:00:00",0.822,"nfl",FALSE,NA,215.5,84,91,2368,726,NA,NA,"2018-08-24T21:53:41Z",FALSE,"QRCODE","https://seatgeek.com/venues/heinz-field/tickets","100 Art Rooney Avenue",13,"Pittsburgh, PA","Heinz Field","Pittsburgh","America/New_York","Pittsburgh, PA 15212","heinz-field",TRUE,"US","PA",1119,"Heinz Field","15212",0.9033526,0,40.4468,-80.0158,"2015-12-08T15:36:23Z",FALSE,"QRCODE_TM"
"195","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/colts-at-jaguars-tickets/12-2-2018-jacksonville-florida-tiaa-bank-field/nfl/4346946","Indianapolis Colts at Jacksonville Jaguars","Colts at Jaguars","2018-12-02T18:00:00","normal","2018-04-20T00:47:19",FALSE,"",4346946,"2018-12-02T22:00:00","2018-12-02T13:00:00",FALSE,FALSE,0.845,"2018-04-20T00:00:00",0.765,"nfl",FALSE,NA,141.81,52,52,5569,790,NA,NA,"2018-08-24T21:53:41Z",FALSE,"QRCODE","https://seatgeek.com/venues/tiaa-bank-field/tickets","1 Everbank Field Dr",10,"Jacksonville, FL","TIAA Bank Field","Jacksonville","America/New_York","Jacksonville, FL 32202","tiaa-bank-field",TRUE,"US","FL",5178,"TIAA Bank Field","32202",0.83759147,0,30.3239,-81.6373,"2015-10-17T20:03:42Z",FALSE,"QRCODE_TM"
"196","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/ravens-at-falcons-tickets/12-2-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347048","Baltimore Ravens at Atlanta Falcons","Ravens at Falcons","2018-12-02T18:00:00","normal","2018-04-20T00:47:41",FALSE,"",4347048,"2018-12-02T22:00:00","2018-12-02T13:00:00",FALSE,FALSE,0.932,"2018-04-20T00:00:00",0.852,"nfl",FALSE,NA,221,69,69,1194,891,NA,NA,"2018-08-24T21:53:41Z",FALSE,"QRCODE","https://seatgeek.com/venues/mercedes-benz-stadium/tickets","441 M.L.K. Jr Dr NW",15,"Atlanta, GA","Mercedes-Benz Stadium","Atlanta","America/New_York","Atlanta, GA 30313","mercedes-benz-stadium",TRUE,"US","GA",419590,"Mercedes-Benz Stadium","30313",0.76958936,0,33.76,-84.4,"2018-08-23T20:14:46Z",FALSE,"QRCODE"
"197","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/bears-at-giants-tickets/12-2-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347004","Chicago Bears at New York Giants","Bears at Giants","2018-12-02T18:00:00","normal","2018-04-20T00:47:32",FALSE,"",4347004,"2018-12-02T22:00:00","2018-12-02T13:00:00",FALSE,FALSE,0.939,"2018-04-20T00:00:00",0.838,"nfl",FALSE,NA,247.39,95,95,1667,586,NA,NA,"2018-08-24T21:53:41Z",FALSE,"QRCODE","https://seatgeek.com/venues/metlife-stadium/tickets","1 MetLife Stadium Drive",20,"East Rutherford, NJ","MetLife Stadium","East Rutherford","America/New_York","East Rutherford, NJ 07073","metlife-stadium",TRUE,"US","NJ",1587,"MetLife Stadium","07073",0.94873494,0,40.8142,-74.0737,"2015-09-12T14:14:07Z",FALSE,"QRCODE_TM"
