datetime_local,is_open,time_tbd,title,type,url,id,datetime_utc,description,score,short_title,popularity,created_at,announce_date,datetime_tbd,date_tbd,visible_until_utc,status,general_admission,median_price,visible_listing_count,highest_price,average_price,listing_count,lowest_price_good_deals,lowest_price,employee_only,created_at,method,address,url,state,id,num_upcoming_events,metro_code,score,popularity,has_upcoming_events,postal_code,city,slug,timezone,country,name_v2,name,display_location,extended_address,lon,lat,employee_only,created_at,method
2018-12-30T12:00:00,FALSE,FALSE,Indianapolis Colts at Tennessee Titans,nfl,https://seatgeek.com/colts-at-titans-tickets/12-30-2018-nashville-tennessee-nissan-stadium/nfl/4346984,4346984,2018-12-30T17:00:00,,0.809,Colts at Titans,0.75,2018-04-20T00:47:28,2018-04-20T00:00:00,FALSE,FALSE,2018-12-30T21:00:00,normal,NA,121,1009,720,148.11943,628,29,29,FALSE,2018-08-24T21:53:43Z,QRCODE,1 Titans Way,https://seatgeek.com/venues/nissan-stadium/tickets,TN,1126,16,659,0.8546275,0,TRUE,37213,Nashville,nissan-stadium,America/New_York,US,Nissan Stadium,Nissan Stadium,"Nashville, TN","Nashville, TN 37213",-86.7713,36.1665,FALSE,2015-10-19T15:09:39Z,NONE
2018-12-30T13:00:00,FALSE,FALSE,Philadelphia Eagles at Washington Redskins,nfl,https://seatgeek.com/eagles-at-redskins-tickets/12-30-2018-landover-maryland-fedex-field/nfl/4346934,4346934,2018-12-30T18:00:00,,0.914,Eagles at Redskins,0.826,2018-04-20T00:47:17,2018-04-20T00:00:00,FALSE,FALSE,2018-12-30T22:00:00,normal,NA,181,1101,1130,218.29959,741,105,115,FALSE,2018-08-24T21:53:43Z,QRCODE,1600 Fedex Way,https://seatgeek.com/venues/fedex-field/tickets,MD,35,6,511,0.9333444,0,TRUE,20785,Landover,fedex-field,America/New_York,US,FedEx Field,FedEx Field,"Landover, MD","Landover, MD 20785",-76.8658,38.9071,FALSE,2015-09-12T14:13:58Z,QRCODE_TM
2018-12-30T13:00:00,FALSE,FALSE,New York Jets at New England Patriots,nfl,https://seatgeek.com/jets-at-patriots-tickets/12-30-2018-foxborough-massachusetts-gillette-stadium/nfl/4347090,4347090,2018-12-30T18:00:00,,0.889,Jets at Patriots,0.824,2018-04-20T00:47:49,2018-04-20T00:00:00,FALSE,FALSE,2018-12-30T22:00:00,normal,NA,283,725,1798,347.49597,373,156,181,FALSE,2018-08-24T21:53:43Z,QRCODE,1 Patriot Place,https://seatgeek.com/venues/gillette-stadium/tickets,MA,33,15,506,0.8983344,0,TRUE,02035,Foxborough,gillette-stadium,America/New_York,US,Gillette Stadium,Gillette Stadium,"Foxborough, MA","Foxborough, MA 02035",-71.2674,42.0906,FALSE,2018-08-22T15:36:58Z,NONE
2018-12-30T13:00:00,FALSE,FALSE,Cleveland Browns at Baltimore Ravens,nfl,https://seatgeek.com/browns-at-ravens-tickets/12-30-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347065,4347065,2018-12-30T18:00:00,,0.785,Browns at Ravens,0.73,2018-04-20T00:47:44,2018-04-20T00:00:00,FALSE,FALSE,2018-12-30T22:00:00,normal,NA,91,1260,567,123.87376,705,32,32,FALSE,2018-08-24T21:53:43Z,QRCODE,1101 Russell St,https://seatgeek.com/venues/m-t-bank-stadium/tickets,MD,1121,7,512,0.8927189,0,TRUE,21230,Baltimore,m-t-bank-stadium,America/New_York,US,M&T Bank Stadium,M&T Bank Stadium,"Baltimore, MD","Baltimore, MD 21230",-76.623,39.2774,FALSE,2015-08-04T00:00:00Z,QRCODE_TM
2018-12-30T13:00:00,FALSE,FALSE,Miami Dolphins at Buffalo Bills,nfl,https://seatgeek.com/dolphins-at-bills-tickets/12-30-2018-orchard-park-new-york-new-era-field/nfl/4347056,4347056,2018-12-30T18:00:00,,0.841,Dolphins at Bills,0.779,2018-04-20T00:47:43,2018-04-20T00:00:00,FALSE,FALSE,2018-12-30T22:00:00,normal,NA,64,1417,589,86.53575,1021,17,21,FALSE,2018-08-24T21:53:43Z,QRCODE,1 Bills Drive,https://seatgeek.com/venues/new-era-field/tickets,NY,1135,7,514,0.8815085,0,TRUE,14127,Orchard Park,new-era-field,America/New_York,US,New Era Field,New Era Field,"Orchard Park, NY","Orchard Park, NY 14127",-78.7874,42.7737,FALSE,2015-08-12T16:52:53Z,QRCODE_TM
2018-12-30T13:00:00,FALSE,FALSE,Dallas Cowboys at New York Giants,nfl,https://seatgeek.com/cowboys-at-giants-tickets/12-30-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347030,4347030,2018-12-30T18:00:00,,0.953,Cowboys at Giants,0.862,2018-04-20T00:47:37,2018-04-20T00:00:00,FALSE,FALSE,2018-12-30T22:00:00,normal,NA,298,1224,2379,370.92816,696,155,166,FALSE,2018-08-24T21:53:43Z,QRCODE,1 MetLife Stadium Drive,https://seatgeek.com/venues/metlife-stadium/tickets,NJ,1587,16,501,0.94873494,0,TRUE,07073,East Rutherford,metlife-stadium,America/New_York,US,MetLife Stadium,MetLife Stadium,"East Rutherford, NJ","East Rutherford, NJ 07073",-74.0737,40.8142,FALSE,2015-09-12T14:14:07Z,QRCODE_TM
2018-12-30T12:00:00,FALSE,FALSE,Chicago Bears at Minnesota Vikings,nfl,https://seatgeek.com/bears-at-vikings-tickets/12-30-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347134,4347134,2018-12-30T18:00:00,,0.896,Bears at Vikings,0.827,2018-04-20T01:04:04,2018-04-20T00:00:00,FALSE,FALSE,2018-12-30T22:00:00,normal,NA,238,1040,1798,285.00995,603,105,116,FALSE,2018-08-24T21:53:43Z,QRCODE,900 South 5th Street,https://seatgeek.com/venues/u-s-bank-stadium/tickets,MN,218451,15,0,0.88524246,0,TRUE,55415,Minneapolis,u-s-bank-stadium,America/Chicago,US,U.S. Bank Stadium,U.S. Bank Stadium,"Minneapolis, MN","Minneapolis, MN 55415",-93.26,44.97,FALSE,2018-08-22T15:34:15Z,NONE
2018-12-30T12:00:00,FALSE,FALSE,Jacksonville Jaguars at Houston Texans,nfl,https://seatgeek.com/jaguars-at-texans-tickets/12-30-2018-houston-texas-nrg-stadium/nfl/4347012,4347012,2018-12-30T18:00:00,,0.847,Jaguars at Texans,0.771,2018-04-20T00:47:34,2018-04-20T00:00:00,FALSE,FALSE,2018-12-30T22:00:00,normal,NA,139,1139,2235,186.86336,644,37,37,FALSE,2018-08-24T21:53:43Z,QRCODE,1 Reliant Park,https://seatgeek.com/venues/nrg-stadium/tickets,TX,41,47,618,0.8624192,0,TRUE,77054,Houston,nrg-stadium,America/Chicago,US,NRG Stadium,NRG Stadium,"Houston, TX","Houston, TX 77054",-95.4107,29.6847,FALSE,2015-11-04T18:42:27Z,QRCODE_TM
2018-12-30T13:00:00,FALSE,FALSE,Cincinnati Bengals at Pittsburgh Steelers,nfl,https://seatgeek.com/bengals-at-steelers-tickets/12-30-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347076,4347076,2018-12-30T18:00:00,,0.838,Bengals at Steelers,0.769,2018-04-20T00:47:46,2018-04-20T00:00:00,FALSE,FALSE,2018-12-30T22:00:00,normal,NA,163,1257,2237,204.907,871,77,77,FALSE,2018-08-24T21:53:43Z,QRCODE,100 Art Rooney Avenue,https://seatgeek.com/venues/heinz-field/tickets,PA,1119,10,508,0.9033526,0,TRUE,15212,Pittsburgh,heinz-field,America/New_York,US,Heinz Field,Heinz Field,"Pittsburgh, PA","Pittsburgh, PA 15212",-80.0158,40.4468,FALSE,2015-12-08T15:36:23Z,QRCODE_TM
2018-12-30T12:00:00,TRUE,FALSE,Carolina Panthers at New Orleans Saints,nfl,https://seatgeek.com/panthers-at-saints-tickets/12-30-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346966,4346966,2018-12-30T18:00:00,,0.854,Panthers at Saints,0.778,2018-04-20T00:47:23,2018-04-20T00:00:00,FALSE,FALSE,2018-12-30T22:00:00,normal,NA,224,1550,2400,244.1153,1726,80,80,FALSE,2018-05-29T20:39:40Z,QRCODE,1500 Sugar Bowl Drive,https://seatgeek.com/venues/mercedes-benz-superdome/tickets,LA,128,17,622,0.8966978,0,TRUE,70112,New Orleans,mercedes-benz-superdome,America/Chicago,US,Mercedes-Benz Superdome,Mercedes-Benz Superdome,"New Orleans, LA","New Orleans, LA 70112",-90.0786,29.9515,FALSE,2018-08-27T20:46:59Z,QRCODE_TM
2018-12-30T12:00:00,FALSE,FALSE,Oakland Raiders at Kansas City Chiefs,nfl,https://seatgeek.com/raiders-at-chiefs-tickets/12-30-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346977,4346977,2018-12-30T18:00:00,,0.863,Raiders at Chiefs,0.794,2018-04-20T00:47:26,2018-04-20T00:00:00,FALSE,FALSE,2018-12-30T22:00:00,normal,NA,109,1122,793,159.3722,446,55,55,FALSE,2018-08-24T21:53:43Z,QRCODE,1 Arrowhead Drive,https://seatgeek.com/venues/arrowhead-stadium/tickets,MO,1128,8,616,0.8827867,0,TRUE,64129,Kansas City,arrowhead-stadium,America/Chicago,US,Arrowhead Stadium,Arrowhead Stadium,"Kansas City, MO","Kansas City, MO 64129",-94.4839,39.0489,FALSE,2015-08-20T16:20:51Z,QRCODE_TM
2018-12-30T12:00:00,FALSE,FALSE,Detroit Lions at Green Bay Packers,nfl,https://seatgeek.com/lions-at-packers-tickets/12-30-2018-green-bay-wisconsin-lambeau-field/nfl/4346913,4346913,2018-12-30T18:00:00,,0.874,Lions at Packers,0.8,2018-04-20T00:47:13,2018-04-20T00:00:00,FALSE,FALSE,2018-12-30T22:00:00,normal,NA,237,1384,719,268.6012,677,138,138,FALSE,2018-08-24T21:53:43Z,QRCODE,1265 Lombardi Avenue,https://seatgeek.com/venues/lambeau-field/tickets,WI,1125,6,658,0.92909414,0,TRUE,54304,Green Bay,lambeau-field,America/Chicago,US,Lambeau Field,Lambeau Field,"Green Bay, WI","Green Bay, WI 54304",-88.0622,44.5013,FALSE,2015-09-02T22:43:34Z,QRCODE_TM
2018-12-30T13:00:00,FALSE,FALSE,Atlanta Falcons at Tampa Bay Buccaneers,nfl,https://seatgeek.com/falcons-at-buccaneers-tickets/12-30-2018-tampa-florida-raymond-james-stadium/nfl/4346925,4346925,2018-12-30T18:00:00,,0.854,Falcons at Buccaneers,0.782,2018-04-20T00:47:15,2018-04-20T00:00:00,FALSE,FALSE,2018-12-30T22:00:00,normal,NA,NA,NA,548,197.72,29,74,74,FALSE,2018-08-24T21:53:43Z,QRCODE,4201 North Dale Mabry Highway,https://seatgeek.com/venues/raymond-james-stadium/tickets,FL,39,14,539,0.86513025,0,TRUE,33607,Tampa,raymond-james-stadium,America/New_York,US,Raymond James Stadium,Raymond James Stadium,"Tampa, FL","Tampa, FL 33607",-82.5034,27.9753,FALSE,2015-08-24T14:44:53Z,QRCODE_TM
2018-12-30T14:25:00,FALSE,FALSE,Los Angeles Chargers at Denver Broncos,nfl,https://seatgeek.com/chargers-at-broncos-tickets/12-30-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347147,4347147,2018-12-30T21:25:00,,0.849,Chargers at Broncos,0.783,2018-04-20T01:04:06,2018-04-20T00:00:00,FALSE,FALSE,2018-12-31T01:25:00,normal,NA,226,1199,1613,300.41342,179,77,99,FALSE,2018-08-24T21:53:43Z,QRCODE,1701 Bryant St.,https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets,CO,1131,7,751,0.9028296,0,TRUE,80204,Denver,sports-authority-field-at-mile-high,America/Denver,US,Sports Authority Field at Mile High,Sports Authority Field at Mile High,"Denver, CO","Denver, CO 80204",-105.02,39.74,FALSE,2015-08-07T18:39:02Z,QRCODE_TM
2018-12-30T13:25:00,FALSE,FALSE,San Francisco 49ers at Los Angeles Rams,nfl,https://seatgeek.com/49ers-at-rams-tickets/12-30-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346938,4346938,2018-12-30T21:25:00,,0.866,49ers at Rams,0.797,2018-04-20T00:47:17,2018-04-20T00:00:00,FALSE,FALSE,2018-12-31T01:25:00,normal,NA,165,1445,964,203.63028,806,66,68,FALSE,2018-08-24T21:53:43Z,QRCODE,3911 S Figueroa St,https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets,CA,51012,9,0,0.86898464,0,TRUE,90037,Los Angeles,los-angeles-memorial-coliseum-1,America/Los_Angeles,US,Los Angeles Memorial Coliseum,Los Angeles Memorial Coliseum,"Los Angeles, CA","Los Angeles, CA 90037",-118.288,34.0138,FALSE,2018-08-23T17:59:28Z,QRCODE
2018-12-30T13:25:00,FALSE,FALSE,Arizona Cardinals at Seattle Seahawks,nfl,https://seatgeek.com/cardinals-at-seahawks-tickets/12-30-2018-seattle-washington-centurylink-field/nfl/4347120,4347120,2018-12-30T21:25:00,,0.863,Cardinals at Seahawks,0.793,2018-04-20T00:47:54,2018-04-20T00:00:00,FALSE,FALSE,2018-12-31T01:25:00,normal,NA,284,1265,1224,326.19946,376,94,108,FALSE,2018-08-24T21:53:43Z,QRCODE,800 Occidental Ave S,https://seatgeek.com/venues/centurylink-field/tickets,WA,339,12,819,0.87232786,0,TRUE,98134,Seattle,centurylink-field,America/Los_Angeles,US,CenturyLink Field,CenturyLink Field,"Seattle, WA","Seattle, WA 98134",-122.33,47.6,FALSE,2018-03-02T22:54:54Z,QRCODE
2019-01-27T15:00:00,FALSE,FALSE,Pro Bowl,nfl,https://seatgeek.com/pro-bowl-tickets/1-27-2019-orlando-florida-camping-world-stadium/nfl/4418626,4418626,2019-01-27T20:00:00,,0.834,Pro Bowl,0.714,2018-06-20T16:00:22,2018-06-20T00:00:00,FALSE,FALSE,2019-01-28T00:00:00,normal,NA,168,168,10750,310.44473,371,53,53,FALSE,2015-07-10T00:00:00Z,QRCODE_TM,1 Citrus Bowl Place,https://seatgeek.com/venues/camping-world-stadium/tickets,FL,3721,8,534,0.83229023,0,TRUE,32805,Orlando,camping-world-stadium,America/New_York,US,Camping World Stadium,Camping World Stadium,"Orlando, FL","Orlando, FL 32805",-81.4016,28.5378,FALSE,2015-07-10T00:00:00Z,QRCODE_TM
2019-02-03T03:30:00,FALSE,TRUE,2019 Super Bowl,nfl,https://seatgeek.com/2019-super-bowl-tickets/2-3-2019-atlanta-georgia-mercedes-benz-stadium/nfl/4470041,4470041,2019-02-03T08:30:00,,0.67,2019 Super Bowl,0.592,2018-07-31T16:06:48,2018-07-31T00:00:00,FALSE,FALSE,2019-02-04T05:00:00,normal,NA,6650,95,612546,10882.21,200,NA,3736,FALSE,2018-08-23T20:14:46Z,QRCODE,441 M.L.K. Jr Dr NW,https://seatgeek.com/venues/mercedes-benz-stadium/tickets,GA,419590,19,0,0.76958936,0,TRUE,30313,Atlanta,mercedes-benz-stadium,America/New_York,US,Mercedes-Benz Stadium,Mercedes-Benz Stadium,"Atlanta, GA","Atlanta, GA 30313",-84.4,33.76,FALSE,2018-08-23T20:14:46Z,QRCODE
