date_tbd,created_at,score,datetime_utc,title,visible_until_utc,short_title,datetime_local,time_tbd,url,datetime_tbd,popularity,type,description,announce_date,status,id,is_open,general_admission,highest_price,average_price,median_price,visible_listing_count,listing_count,lowest_price,lowest_price_good_deals,employee_only,method,created_at,name,city,score,state,name_v2,popularity,country,has_upcoming_events,postal_code,num_upcoming_events,timezone,url,address,display_location,slug,extended_address,id,lon,lat,employee_only,method,created_at
FALSE,2018-04-20T00:47:50,0.907,2018-12-23T18:00:00,Buffalo Bills at New England Patriots,2018-12-23T22:00:00,Bills at Patriots,2018-12-23T13:00:00,FALSE,https://seatgeek.com/bills-at-patriots-tickets/12-23-2018-foxborough-massachusetts-gillette-stadium/nfl/4347093,FALSE,0.823,nfl,,2018-04-20T00:00:00,normal,4347093,FALSE,NA,1197,362.23,NA,NA,350,168,168,FALSE,QRCODE,2018-08-24T21:53:43Z,Gillette Stadium,Foxborough,0.8983344,MA,Gillette Stadium,0,US,TRUE,02035,13,America/New_York,https://seatgeek.com/venues/gillette-stadium/tickets,1 Patriot Place,"Foxborough, MA",gillette-stadium,"Foxborough, MA 02035",33,-71.2674,42.0906,FALSE,NONE,2018-08-22T15:36:58Z
FALSE,2018-04-05T23:08:46,0.932,2018-12-23T18:00:00,Tampa Bay Buccaneers at Dallas Cowboys,2018-12-23T22:00:00,Buccaneers at Cowboys,2018-12-23T12:00:00,FALSE,https://seatgeek.com/buccaneers-at-cowboys-tickets/12-23-2018-arlington-texas-at-t-stadium/nfl/4327918,FALSE,0.819,nfl,,2018-04-05T00:00:00,normal,4327918,TRUE,NA,4308,287.25,NA,NA,4197,28,28,FALSE,QRCODE,2018-04-17T22:02:33Z,AT&T Stadium,Arlington,0.9751414,TX,AT&T Stadium,0,US,TRUE,76011,24,America/Chicago,https://seatgeek.com/venues/at-t-stadium/tickets,1 AT&T Way,"Arlington, TX",at-t-stadium,"Arlington, TX 76011",4965,-97.0957,32.7459,FALSE,QRCODE,2018-04-17T22:02:33Z
FALSE,2018-04-20T00:47:50,0.88,2018-12-23T21:05:00,Los Angeles Rams at Arizona Cardinals,2018-12-24T01:05:00,Rams at Cardinals,2018-12-23T14:05:00,FALSE,https://seatgeek.com/rams-at-cardinals-tickets/12-23-2018-glendale-arizona-state-farm-stadium/nfl/4347097,FALSE,0.791,nfl,,2018-04-20T00:00:00,normal,4347097,FALSE,NA,469,157.3,NA,NA,236,39,39,FALSE,QRCODE,2018-08-24T21:53:43Z,State Farm Stadium,Glendale,0.93402725,AZ,State Farm Stadium,0,US,TRUE,85305,10,America/Phoenix,https://seatgeek.com/venues/state-farm-stadium/tickets,1 Cardinals Drive,"Glendale, AZ",state-farm-stadium,"Glendale, AZ 85305",43,-112.262,33.5294,FALSE,NONE,2015-12-21T17:26:05Z
FALSE,2018-04-20T00:47:52,0.903,2018-12-23T21:05:00,Baltimore Ravens at Los Angeles Chargers,2018-12-24T01:05:00,Ravens at Chargers,2018-12-23T13:05:00,FALSE,https://seatgeek.com/ravens-at-chargers-tickets/12-23-2018-carson-california-stubhub-center/nfl/4347106,FALSE,0.793,nfl,,2018-04-20T00:00:00,normal,4347106,FALSE,NA,648,231.08,NA,NA,435,133,133,FALSE,QRCODE,2018-08-24T21:53:43Z,StubHub Center,Carson,0.7228164,CA,StubHub Center,0,US,TRUE,90746,13,America/Los_Angeles,https://seatgeek.com/venues/stubhub-center/tickets,18400 Avalon Blvd,"Carson, CA",stubhub-center,"Carson, CA 90746",52,-118.261,33.8643,NA,NA,NA
FALSE,2018-04-20T00:47:54,0.945,2018-12-23T21:05:00,Chicago Bears at San Francisco 49ers,2018-12-24T01:05:00,Bears at 49ers,2018-12-23T13:05:00,FALSE,https://seatgeek.com/bears-at-49ers-tickets/12-23-2018-santa-clara-california-levi-s-stadium/nfl/4347116,FALSE,0.838,nfl,,2018-04-20T00:00:00,normal,4347116,FALSE,NA,3694,258.05,NA,NA,1089,92,92,FALSE,QRCODE,2018-08-24T21:53:43Z,Levi's Stadium,Santa Clara,0.95768774,CA,Levi's Stadium,0,US,TRUE,95054,13,America/Los_Angeles,https://seatgeek.com/venues/levi-s-stadium/tickets,4900 Marie P DeBartolo Way,"Santa Clara, CA",levi-s-stadium,"Santa Clara, CA 95054",58670,-121.969,37.4023,FALSE,QRCODE_TM,2015-07-10T00:00:00Z
FALSE,2018-04-20T00:47:24,0.89,2018-12-23T21:25:00,Pittsburgh Steelers at New Orleans Saints,2018-12-24T01:25:00,Steelers at Saints,2018-12-23T15:25:00,FALSE,https://seatgeek.com/steelers-at-saints-tickets/12-23-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346967,FALSE,0.778,nfl,,2018-04-20T00:00:00,normal,4346967,TRUE,NA,2400,370.39,NA,NA,1453,138,138,FALSE,QRCODE,2018-05-29T20:39:33Z,Mercedes-Benz Superdome,New Orleans,0.8966978,LA,Mercedes-Benz Superdome,0,US,TRUE,70112,19,America/Chicago,https://seatgeek.com/venues/mercedes-benz-superdome/tickets,1500 Sugar Bowl Drive,"New Orleans, LA",mercedes-benz-superdome,"New Orleans, LA 70112",128,-90.0786,29.9515,FALSE,QRCODE_TM,2018-08-27T20:46:59Z
FALSE,2018-04-20T00:47:55,0.891,2018-12-24T01:20:00,Kansas City Chiefs at Seattle Seahawks,2018-12-24T05:20:00,Chiefs at Seahawks,2018-12-23T17:20:00,FALSE,https://seatgeek.com/chiefs-at-seahawks-tickets/12-23-2018-seattle-washington-centurylink-field/nfl/4347121,FALSE,0.794,nfl,,2018-04-20T00:00:00,normal,4347121,FALSE,NA,1166,341.88,NA,NA,420,119,119,FALSE,QRCODE,2018-08-24T21:53:43Z,CenturyLink Field,Seattle,0.87232786,WA,CenturyLink Field,0,US,TRUE,98134,14,America/Los_Angeles,https://seatgeek.com/venues/centurylink-field/tickets,800 Occidental Ave S,"Seattle, WA",centurylink-field,"Seattle, WA 98134",339,-122.33,47.6,FALSE,QRCODE,2018-03-02T22:54:54Z
FALSE,2018-04-20T01:04:24,0.884,2018-12-25T01:15:00,Denver Broncos at Oakland Raiders,2018-12-25T05:15:00,Broncos at Raiders,2018-12-24T17:15:00,FALSE,https://seatgeek.com/broncos-at-raiders-tickets/12-24-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347150,FALSE,0.778,nfl,,2018-04-20T00:00:00,normal,4347150,FALSE,NA,1307,217.53,NA,NA,674,87,87,FALSE,QRCODE,2018-08-24T21:53:43Z,Oakland-Alameda County Coliseum,Oakland,0.7817843,CA,Oakland-Alameda County Coliseum,0,US,TRUE,94621,26,America/Los_Angeles,https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets,7000 Coliseum Way,"Oakland, CA",oakland-alameda-county-coliseum,"Oakland, CA 94621",14,-122.201,37.7469,FALSE,PDF417,2015-06-24T00:00:00Z
FALSE,2018-04-20T00:47:28,0.817,2018-12-30T17:00:00,Indianapolis Colts at Tennessee Titans,2018-12-30T21:00:00,Colts at Titans,2018-12-30T12:00:00,FALSE,https://seatgeek.com/colts-at-titans-tickets/12-30-2018-nashville-tennessee-nissan-stadium/nfl/4346984,FALSE,0.728,nfl,,2018-04-20T00:00:00,normal,4346984,FALSE,NA,1173,212.73,NA,NA,652,34,34,FALSE,QRCODE,2018-08-24T21:53:43Z,Nissan Stadium,Nashville,0.8546275,TN,Nissan Stadium,0,US,TRUE,37213,16,America/New_York,https://seatgeek.com/venues/nissan-stadium/tickets,1 Titans Way,"Nashville, TN",nissan-stadium,"Nashville, TN 37213",1126,-86.7713,36.1665,FALSE,NONE,2015-10-19T15:09:39Z
FALSE,2018-04-20T00:47:44,0.804,2018-12-30T18:00:00,Cleveland Browns at Baltimore Ravens,2018-12-30T22:00:00,Browns at Ravens,2018-12-30T13:00:00,FALSE,https://seatgeek.com/browns-at-ravens-tickets/12-30-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347065,FALSE,0.717,nfl,,2018-04-20T00:00:00,normal,4347065,FALSE,NA,24148,171.15,NA,NA,591,32,32,FALSE,QRCODE,2018-08-24T21:53:43Z,M&T Bank Stadium,Baltimore,0.8927189,MD,M&T Bank Stadium,0,US,TRUE,21230,8,America/New_York,https://seatgeek.com/venues/m-t-bank-stadium/tickets,1101 Russell St,"Baltimore, MD",m-t-bank-stadium,"Baltimore, MD 21230",1121,-76.623,39.2774,FALSE,QRCODE_TM,2015-08-04T00:00:00Z
FALSE,2018-04-20T00:47:17,0.933,2018-12-30T18:00:00,Philadelphia Eagles at Washington Redskins,2018-12-30T22:00:00,Eagles at Redskins,2018-12-30T13:00:00,FALSE,https://seatgeek.com/eagles-at-redskins-tickets/12-30-2018-landover-maryland-fedex-field/nfl/4346934,FALSE,0.814,nfl,,2018-04-20T00:00:00,normal,4346934,FALSE,NA,1307,255.53,NA,NA,648,116,116,FALSE,QRCODE,2018-08-24T21:53:43Z,FedEx Field,Landover,0.9333444,MD,FedEx Field,0,US,TRUE,20785,9,America/New_York,https://seatgeek.com/venues/fedex-field/tickets,1600 Fedex Way,"Landover, MD",fedex-field,"Landover, MD 20785",35,-76.8658,38.9071,FALSE,QRCODE_TM,2015-09-12T14:13:58Z
FALSE,2018-04-20T00:47:49,0.905,2018-12-30T18:00:00,New York Jets at New England Patriots,2018-12-30T22:00:00,Jets at Patriots,2018-12-30T13:00:00,FALSE,https://seatgeek.com/jets-at-patriots-tickets/12-30-2018-foxborough-massachusetts-gillette-stadium/nfl/4347090,FALSE,0.817,nfl,,2018-04-20T00:00:00,normal,4347090,FALSE,NA,1818,382.79,NA,NA,404,167,167,FALSE,QRCODE,2018-08-24T21:53:43Z,Gillette Stadium,Foxborough,0.8983344,MA,Gillette Stadium,0,US,TRUE,02035,13,America/New_York,https://seatgeek.com/venues/gillette-stadium/tickets,1 Patriot Place,"Foxborough, MA",gillette-stadium,"Foxborough, MA 02035",33,-71.2674,42.0906,FALSE,NONE,2018-08-22T15:36:58Z
FALSE,2018-04-20T00:47:46,0.844,2018-12-30T18:00:00,Cincinnati Bengals at Pittsburgh Steelers,2018-12-30T22:00:00,Bengals at Steelers,2018-12-30T13:00:00,FALSE,https://seatgeek.com/bengals-at-steelers-tickets/12-30-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347076,FALSE,0.744,nfl,,2018-04-20T00:00:00,normal,4347076,FALSE,NA,123725,352.85,NA,NA,878,79,79,FALSE,QRCODE,2018-08-24T21:53:43Z,Heinz Field,Pittsburgh,0.9033526,PA,Heinz Field,0,US,TRUE,15212,12,America/New_York,https://seatgeek.com/venues/heinz-field/tickets,100 Art Rooney Avenue,"Pittsburgh, PA",heinz-field,"Pittsburgh, PA 15212",1119,-80.0158,40.4468,FALSE,QRCODE_TM,2015-12-08T15:36:23Z
FALSE,2018-04-20T01:04:04,0.899,2018-12-30T18:00:00,Chicago Bears at Minnesota Vikings,2018-12-30T22:00:00,Bears at Vikings,2018-12-30T12:00:00,FALSE,https://seatgeek.com/bears-at-vikings-tickets/12-30-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347134,FALSE,0.806,nfl,,2018-04-20T00:00:00,normal,4347134,FALSE,NA,1821,263.54,NA,NA,707,100,114,FALSE,QRCODE,2018-08-24T21:53:43Z,U.S. Bank Stadium,Minneapolis,0.88524246,MN,U.S. Bank Stadium,0,US,TRUE,55415,13,America/Chicago,https://seatgeek.com/venues/u-s-bank-stadium/tickets,401 Chicago Avenue,"Minneapolis, MN",u-s-bank-stadium,"Minneapolis, MN 55415",218451,-93.26,44.97,FALSE,NONE,2018-08-22T15:34:15Z
FALSE,2018-04-20T00:47:23,0.872,2018-12-30T18:00:00,Carolina Panthers at New Orleans Saints,2018-12-30T22:00:00,Panthers at Saints,2018-12-30T12:00:00,FALSE,https://seatgeek.com/panthers-at-saints-tickets/12-30-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346966,FALSE,0.764,nfl,,2018-04-20T00:00:00,normal,4346966,TRUE,NA,2400,290.25,NA,NA,667,80,80,FALSE,QRCODE,2018-05-29T20:39:40Z,Mercedes-Benz Superdome,New Orleans,0.8966978,LA,Mercedes-Benz Superdome,0,US,TRUE,70112,19,America/Chicago,https://seatgeek.com/venues/mercedes-benz-superdome/tickets,1500 Sugar Bowl Drive,"New Orleans, LA",mercedes-benz-superdome,"New Orleans, LA 70112",128,-90.0786,29.9515,FALSE,QRCODE_TM,2018-08-27T20:46:59Z
FALSE,2018-04-20T00:47:43,0.844,2018-12-30T18:00:00,Miami Dolphins at Buffalo Bills,2018-12-30T22:00:00,Dolphins at Bills,2018-12-30T13:00:00,FALSE,https://seatgeek.com/dolphins-at-bills-tickets/12-30-2018-orchard-park-new-york-new-era-field/nfl/4347056,FALSE,0.748,nfl,,2018-04-20T00:00:00,normal,4347056,FALSE,NA,587,91.96,NA,NA,1007,26,26,FALSE,QRCODE,2018-08-24T21:53:43Z,New Era Field,Orchard Park,0.8815085,NY,New Era Field,0,US,TRUE,14127,8,America/New_York,https://seatgeek.com/venues/new-era-field/tickets,1 Bills Drive,"Orchard Park, NY",new-era-field,"Orchard Park, NY 14127",1135,-78.7874,42.7737,FALSE,QRCODE_TM,2015-08-12T16:52:53Z
FALSE,2018-04-20T00:47:37,0.958,2018-12-30T18:00:00,Dallas Cowboys at New York Giants,2018-12-30T22:00:00,Cowboys at Giants,2018-12-30T13:00:00,FALSE,https://seatgeek.com/cowboys-at-giants-tickets/12-30-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347030,FALSE,0.833,nfl,,2018-04-20T00:00:00,normal,4347030,FALSE,NA,2691,393.63,NA,NA,736,155,155,FALSE,QRCODE,2018-08-24T21:53:43Z,MetLife Stadium,East Rutherford,0.94873494,NJ,MetLife Stadium,0,US,TRUE,07073,19,America/New_York,https://seatgeek.com/venues/metlife-stadium/tickets,1 MetLife Stadium Drive,"East Rutherford, NJ",metlife-stadium,"East Rutherford, NJ 07073",1587,-74.0737,40.8142,FALSE,QRCODE_TM,2015-09-12T14:14:07Z
FALSE,2018-04-20T00:47:34,0.854,2018-12-30T18:00:00,Jacksonville Jaguars at Houston Texans,2018-12-30T22:00:00,Jaguars at Texans,2018-12-30T12:00:00,FALSE,https://seatgeek.com/jaguars-at-texans-tickets/12-30-2018-houston-texas-nrg-stadium/nfl/4347012,FALSE,0.747,nfl,,2018-04-20T00:00:00,normal,4347012,FALSE,NA,2230,210.41,NA,NA,586,49,49,FALSE,QRCODE,2018-08-24T21:53:43Z,NRG Stadium,Houston,0.8624192,TX,NRG Stadium,0,US,TRUE,77054,46,America/Chicago,https://seatgeek.com/venues/nrg-stadium/tickets,1 Reliant Park,"Houston, TX",nrg-stadium,"Houston, TX 77054",41,-95.4107,29.6847,FALSE,QRCODE_TM,2015-11-04T18:42:27Z
FALSE,2018-04-20T00:47:13,0.885,2018-12-30T18:00:00,Detroit Lions at Green Bay Packers,2018-12-30T22:00:00,Lions at Packers,2018-12-30T12:00:00,FALSE,https://seatgeek.com/lions-at-packers-tickets/12-30-2018-green-bay-wisconsin-lambeau-field/nfl/4346913,FALSE,0.782,nfl,,2018-04-20T00:00:00,normal,4346913,FALSE,NA,798,268.25,NA,NA,731,144,144,FALSE,QRCODE,2018-08-24T21:53:43Z,Lambeau Field,Green Bay,0.92909414,WI,Lambeau Field,0,US,TRUE,54304,7,America/Chicago,https://seatgeek.com/venues/lambeau-field/tickets,1265 Lombardi Avenue,"Green Bay, WI",lambeau-field,"Green Bay, WI 54304",1125,-88.0622,44.5013,FALSE,QRCODE_TM,2015-09-02T22:43:34Z
FALSE,2018-04-20T00:47:26,0.882,2018-12-30T18:00:00,Oakland Raiders at Kansas City Chiefs,2018-12-30T22:00:00,Raiders at Chiefs,2018-12-30T12:00:00,FALSE,https://seatgeek.com/raiders-at-chiefs-tickets/12-30-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346977,FALSE,0.779,nfl,,2018-04-20T00:00:00,normal,4346977,FALSE,NA,806,183.36,NA,NA,874,56,56,FALSE,QRCODE,2018-08-24T21:53:43Z,Arrowhead Stadium,Kansas City,0.8827867,MO,Arrowhead Stadium,0,US,TRUE,64129,9,America/Chicago,https://seatgeek.com/venues/arrowhead-stadium/tickets,1 Arrowhead Drive,"Kansas City, MO",arrowhead-stadium,"Kansas City, MO 64129",1128,-94.4839,39.0489,FALSE,QRCODE_TM,2015-08-20T16:20:51Z
FALSE,2018-04-20T00:47:15,0.86,2018-12-30T18:00:00,Atlanta Falcons at Tampa Bay Buccaneers,2018-12-30T22:00:00,Falcons at Buccaneers,2018-12-30T13:00:00,FALSE,https://seatgeek.com/falcons-at-buccaneers-tickets/12-30-2018-tampa-florida-raymond-james-stadium/nfl/4346925,FALSE,0.758,nfl,,2018-04-20T00:00:00,normal,4346925,FALSE,NA,548,187.78,NA,NA,37,56,56,FALSE,QRCODE,2018-08-24T21:53:43Z,Raymond James Stadium,Tampa,0.86513025,FL,Raymond James Stadium,0,US,TRUE,33607,15,America/New_York,https://seatgeek.com/venues/raymond-james-stadium/tickets,4201 North Dale Mabry Highway,"Tampa, FL",raymond-james-stadium,"Tampa, FL 33607",39,-82.5034,27.9753,FALSE,QRCODE_TM,2015-08-24T14:44:53Z
FALSE,2018-04-20T01:04:06,0.861,2018-12-30T21:25:00,Los Angeles Chargers at Denver Broncos,2018-12-31T01:25:00,Chargers at Broncos,2018-12-30T14:25:00,FALSE,https://seatgeek.com/chargers-at-broncos-tickets/12-30-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347147,FALSE,0.77,nfl,,2018-04-20T00:00:00,normal,4347147,FALSE,NA,1212,270.62,NA,NA,213,90,90,FALSE,QRCODE,2018-08-24T21:53:43Z,Sports Authority Field at Mile High,Denver,0.9028296,CO,Sports Authority Field at Mile High,0,US,TRUE,80204,7,America/Denver,https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets,1701 Bryant St.,"Denver, CO",sports-authority-field-at-mile-high,"Denver, CO 80204",1131,-105.02,39.74,FALSE,QRCODE_TM,2015-08-07T18:39:02Z
FALSE,2018-04-20T00:47:17,0.878,2018-12-30T21:25:00,San Francisco 49ers at Los Angeles Rams,2018-12-31T01:25:00,49ers at Rams,2018-12-30T13:25:00,FALSE,https://seatgeek.com/49ers-at-rams-tickets/12-30-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346938,FALSE,0.777,nfl,,2018-04-20T00:00:00,normal,4346938,FALSE,NA,964,215.73,NA,NA,991,76,76,FALSE,QRCODE,2018-08-24T21:53:43Z,Los Angeles Memorial Coliseum,Los Angeles,0.86898464,CA,Los Angeles Memorial Coliseum,0,US,TRUE,90037,12,America/Los_Angeles,https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets,3911 S Figueroa St,"Los Angeles, CA",los-angeles-memorial-coliseum-1,"Los Angeles, CA 90037",51012,-118.29,34.01,FALSE,QRCODE,2018-08-23T17:59:28Z
FALSE,2018-04-20T00:47:54,0.875,2018-12-30T21:25:00,Arizona Cardinals at Seattle Seahawks,2018-12-31T01:25:00,Cardinals at Seahawks,2018-12-30T13:25:00,FALSE,https://seatgeek.com/cardinals-at-seahawks-tickets/12-30-2018-seattle-washington-centurylink-field/nfl/4347120,FALSE,0.775,nfl,,2018-04-20T00:00:00,normal,4347120,FALSE,NA,1225,328.49,NA,NA,384,115,115,FALSE,QRCODE,2018-08-24T21:53:43Z,CenturyLink Field,Seattle,0.87232786,WA,CenturyLink Field,0,US,TRUE,98134,14,America/Los_Angeles,https://seatgeek.com/venues/centurylink-field/tickets,800 Occidental Ave S,"Seattle, WA",centurylink-field,"Seattle, WA 98134",339,-122.33,47.6,FALSE,QRCODE,2018-03-02T22:54:54Z
FALSE,2018-06-20T16:00:22,0.841,2019-01-27T20:00:00,Pro Bowl,2019-01-28T00:00:00,Pro Bowl,2019-01-27T15:00:00,FALSE,https://seatgeek.com/pro-bowl-tickets/1-27-2019-orlando-florida-camping-world-stadium/nfl/4418626,FALSE,0.708,nfl,,2018-06-20T00:00:00,normal,4418626,FALSE,NA,10750,352.28,NA,NA,229,67,67,FALSE,QRCODE_TM,2015-07-10T00:00:00Z,Camping World Stadium,Orlando,0.83229023,FL,Camping World Stadium,0,US,TRUE,32805,7,America/New_York,https://seatgeek.com/venues/camping-world-stadium/tickets,1 Citrus Bowl Place,"Orlando, FL",camping-world-stadium,"Orlando, FL 32805",3721,-81.4016,28.5378,FALSE,QRCODE_TM,2015-07-10T00:00:00Z
